fix_id,tag.local.identifier,species,animal,date,start_datetime,stop_datetime,num_fixes,length_sec,start_time,stop_time
488,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:36:27,2023-07-02 12:36:27,1,0,2024-03-22 12:36:27,2024-03-22 12:36:27
489,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:37:40,2023-07-02 12:37:40,1,0,2024-03-22 12:37:40,2024-03-22 12:37:40
490,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:39:12,2023-07-02 12:39:12,1,0,2024-03-22 12:39:12,2024-03-22 12:39:12
491,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:40:42,2023-07-02 12:40:42,1,0,2024-03-22 12:40:42,2024-03-22 12:40:42
492,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:42:07,2023-07-02 12:42:07,1,0,2024-03-22 12:42:07,2024-03-22 12:42:07
493,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:43:41,2023-07-02 12:43:41,1,0,2024-03-22 12:43:41,2024-03-22 12:43:41
494,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:45:06,2023-07-02 12:45:06,1,0,2024-03-22 12:45:06,2024-03-22 12:45:06
495,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:46:37,2023-07-02 12:46:37,1,0,2024-03-22 12:46:37,2024-03-22 12:46:37
496,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:48:14,2023-07-02 12:48:14,1,0,2024-03-22 12:48:14,2024-03-22 12:48:14
497,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:49:52,2023-07-02 12:49:52,1,0,2024-03-22 12:49:52,2024-03-22 12:49:52
498,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:51:14,2023-07-02 12:51:14,1,0,2024-03-22 12:51:14,2024-03-22 12:51:14
499,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:52:43,2023-07-02 12:52:43,1,0,2024-03-22 12:52:43,2024-03-22 12:52:43
500,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:54:13,2023-07-02 12:54:13,1,0,2024-03-22 12:54:13,2024-03-22 12:54:13
501,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:56:09,2023-07-02 12:56:09,1,0,2024-03-22 12:56:09,2024-03-22 12:56:09
502,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:57:09,2023-07-02 12:57:09,1,0,2024-03-22 12:57:09,2024-03-22 12:57:09
503,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 12:58:45,2023-07-02 12:58:45,1,0,2024-03-22 12:58:45,2024-03-22 12:58:45
504,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:00:10,2023-07-02 13:00:10,1,0,2024-03-22 13:00:10,2024-03-22 13:00:10
505,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:01:43,2023-07-02 13:01:43,1,0,2024-03-22 13:01:43,2024-03-22 13:01:43
506,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:03:11,2023-07-02 13:03:11,1,0,2024-03-22 13:03:11,2024-03-22 13:03:11
507,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:04:42,2023-07-02 13:04:42,1,0,2024-03-22 13:04:42,2024-03-22 13:04:42
508,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:06:09,2023-07-02 13:06:09,1,0,2024-03-22 13:06:09,2024-03-22 13:06:09
509,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:07:40,2023-07-02 13:07:40,1,0,2024-03-22 13:07:40,2024-03-22 13:07:40
510,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:09:12,2023-07-02 13:09:12,1,0,2024-03-22 13:09:12,2024-03-22 13:09:12
511,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:10:43,2023-07-02 13:10:43,1,0,2024-03-22 13:10:43,2024-03-22 13:10:43
512,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:12:12,2023-07-02 13:12:12,1,0,2024-03-22 13:12:12,2024-03-22 13:12:12
513,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:13:41,2023-07-02 13:13:41,1,0,2024-03-22 13:13:41,2024-03-22 13:13:41
514,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:15:12,2023-07-02 13:15:12,1,0,2024-03-22 13:15:12,2024-03-22 13:15:12
515,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:16:43,2023-07-02 13:16:43,1,0,2024-03-22 13:16:43,2024-03-22 13:16:43
516,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:18:12,2023-07-02 13:18:12,1,0,2024-03-22 13:18:12,2024-03-22 13:18:12
517,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:19:39,2023-07-02 13:19:39,1,0,2024-03-22 13:19:39,2024-03-22 13:19:39
518,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:21:06,2023-07-02 13:21:06,1,0,2024-03-22 13:21:06,2024-03-22 13:21:06
519,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:22:39,2023-07-02 13:22:39,1,0,2024-03-22 13:22:39,2024-03-22 13:22:39
520,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:24:11,2023-07-02 13:24:11,1,0,2024-03-22 13:24:11,2024-03-22 13:24:11
521,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:25:43,2023-07-02 13:25:43,1,0,2024-03-22 13:25:43,2024-03-22 13:25:43
522,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:27:14,2023-07-02 13:27:14,1,0,2024-03-22 13:27:14,2024-03-22 13:27:14
523,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:28:49,2023-07-02 13:28:49,1,0,2024-03-22 13:28:49,2024-03-22 13:28:49
524,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:30:15,2023-07-02 13:30:15,1,0,2024-03-22 13:30:15,2024-03-22 13:30:15
525,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:31:43,2023-07-02 13:31:43,1,0,2024-03-22 13:31:43,2024-03-22 13:31:43
526,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:33:13,2023-07-02 13:33:13,1,0,2024-03-22 13:33:13,2024-03-22 13:33:13
527,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:34:41,2023-07-02 13:34:41,1,0,2024-03-22 13:34:41,2024-03-22 13:34:41
528,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:36:12,2023-07-02 13:36:12,1,0,2024-03-22 13:36:12,2024-03-22 13:36:12
529,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:37:41,2023-07-02 13:37:41,1,0,2024-03-22 13:37:41,2024-03-22 13:37:41
530,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:39:09,2023-07-02 13:39:09,1,0,2024-03-22 13:39:09,2024-03-22 13:39:09
531,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:40:44,2023-07-02 13:40:44,1,0,2024-03-22 13:40:44,2024-03-22 13:40:44
532,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:42:12,2023-07-02 13:42:12,1,0,2024-03-22 13:42:12,2024-03-22 13:42:12
533,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:43:47,2023-07-02 13:43:47,1,0,2024-03-22 13:43:47,2024-03-22 13:43:47
534,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:45:09,2023-07-02 13:45:09,1,0,2024-03-22 13:45:09,2024-03-22 13:45:09
535,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:46:40,2023-07-02 13:46:40,1,0,2024-03-22 13:46:40,2024-03-22 13:46:40
536,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:48:11,2023-07-02 13:48:11,1,0,2024-03-22 13:48:11,2024-03-22 13:48:11
537,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:49:41,2023-07-02 13:49:41,1,0,2024-03-22 13:49:41,2024-03-22 13:49:41
538,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:51:06,2023-07-02 13:51:06,1,0,2024-03-22 13:51:06,2024-03-22 13:51:06
539,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:52:36,2023-07-02 13:52:36,1,0,2024-03-22 13:52:36,2024-03-22 13:52:36
540,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:54:06,2023-07-02 13:54:06,1,0,2024-03-22 13:54:06,2024-03-22 13:54:06
541,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:55:41,2023-07-02 13:55:41,1,0,2024-03-22 13:55:41,2024-03-22 13:55:41
542,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:57:11,2023-07-02 13:57:11,1,0,2024-03-22 13:57:11,2024-03-22 13:57:11
543,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 13:58:42,2023-07-02 13:58:42,1,0,2024-03-22 13:58:42,2024-03-22 13:58:42
544,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:00:08,2023-07-02 14:00:08,1,0,2024-03-22 14:00:08,2024-03-22 14:00:08
545,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:01:36,2023-07-02 14:01:36,1,0,2024-03-22 14:01:36,2024-03-22 14:01:36
546,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:03:06,2023-07-02 14:03:06,1,0,2024-03-22 14:03:06,2024-03-22 14:03:06
547,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:04:36,2023-07-02 14:04:36,1,0,2024-03-22 14:04:36,2024-03-22 14:04:36
548,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:06:06,2023-07-02 14:06:06,1,0,2024-03-22 14:06:06,2024-03-22 14:06:06
549,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:07:36,2023-07-02 14:07:36,1,0,2024-03-22 14:07:36,2024-03-22 14:07:36
550,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:09:06,2023-07-02 14:09:06,1,0,2024-03-22 14:09:06,2024-03-22 14:09:06
551,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:10:39,2023-07-02 14:10:39,1,0,2024-03-22 14:10:39,2024-03-22 14:10:39
552,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:12:10,2023-07-02 14:12:10,1,0,2024-03-22 14:12:10,2024-03-22 14:12:10
553,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:13:37,2023-07-02 14:13:37,1,0,2024-03-22 14:13:37,2024-03-22 14:13:37
554,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:15:06,2023-07-02 14:15:06,1,0,2024-03-22 14:15:06,2024-03-22 14:15:06
555,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:16:36,2023-07-02 14:16:36,1,0,2024-03-22 14:16:36,2024-03-22 14:16:36
556,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:18:06,2023-07-02 14:18:06,1,0,2024-03-22 14:18:06,2024-03-22 14:18:06
557,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:19:36,2023-07-02 14:19:36,1,0,2024-03-22 14:19:36,2024-03-22 14:19:36
558,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:21:10,2023-07-02 14:21:10,1,0,2024-03-22 14:21:10,2024-03-22 14:21:10
559,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:22:42,2023-07-02 14:22:42,1,0,2024-03-22 14:22:42,2024-03-22 14:22:42
560,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:24:09,2023-07-02 14:24:09,1,0,2024-03-22 14:24:09,2024-03-22 14:24:09
561,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:25:38,2023-07-02 14:25:38,1,0,2024-03-22 14:25:38,2024-03-22 14:25:38
562,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:27:12,2023-07-02 14:27:12,1,0,2024-03-22 14:27:12,2024-03-22 14:27:12
563,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:28:39,2023-07-02 14:28:39,1,0,2024-03-22 14:28:39,2024-03-22 14:28:39
564,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:30:09,2023-07-02 14:30:09,1,0,2024-03-22 14:30:09,2024-03-22 14:30:09
565,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:31:40,2023-07-02 14:31:40,1,0,2024-03-22 14:31:40,2024-03-22 14:31:40
566,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:33:10,2023-07-02 14:33:10,1,0,2024-03-22 14:33:10,2024-03-22 14:33:10
567,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:35:11,2023-07-02 14:35:11,1,0,2024-03-22 14:35:11,2024-03-22 14:35:11
568,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:36:14,2023-07-02 14:36:14,1,0,2024-03-22 14:36:14,2024-03-22 14:36:14
569,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:37:41,2023-07-02 14:37:41,1,0,2024-03-22 14:37:41,2024-03-22 14:37:41
570,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:39:17,2023-07-02 14:39:17,1,0,2024-03-22 14:39:17,2024-03-22 14:39:17
571,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:40:46,2023-07-02 14:40:46,1,0,2024-03-22 14:40:46,2024-03-22 14:40:46
572,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:42:08,2023-07-02 14:42:08,1,0,2024-03-22 14:42:08,2024-03-22 14:42:08
573,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:43:54,2023-07-02 14:43:54,1,0,2024-03-22 14:43:54,2024-03-22 14:43:54
574,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:45:11,2023-07-02 14:45:11,1,0,2024-03-22 14:45:11,2024-03-22 14:45:11
575,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:46:40,2023-07-02 14:46:40,1,0,2024-03-22 14:46:40,2024-03-22 14:46:40
576,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:48:09,2023-07-02 14:48:09,1,0,2024-03-22 14:48:09,2024-03-22 14:48:09
577,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:49:40,2023-07-02 14:49:40,1,0,2024-03-22 14:49:40,2024-03-22 14:49:40
578,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:51:06,2023-07-02 14:51:06,1,0,2024-03-22 14:51:06,2024-03-22 14:51:06
579,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:52:36,2023-07-02 14:52:36,1,0,2024-03-22 14:52:36,2024-03-22 14:52:36
580,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:54:06,2023-07-02 14:54:06,1,0,2024-03-22 14:54:06,2024-03-22 14:54:06
581,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:55:37,2023-07-02 14:55:37,1,0,2024-03-22 14:55:37,2024-03-22 14:55:37
582,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:57:10,2023-07-02 14:57:10,1,0,2024-03-22 14:57:10,2024-03-22 14:57:10
583,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 14:58:38,2023-07-02 14:58:38,1,0,2024-03-22 14:58:38,2024-03-22 14:58:38
584,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:00:09,2023-07-02 15:00:09,1,0,2024-03-22 15:00:09,2024-03-22 15:00:09
585,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:01:38,2023-07-02 15:01:38,1,0,2024-03-22 15:01:38,2024-03-22 15:01:38
586,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:03:06,2023-07-02 15:03:06,1,0,2024-03-22 15:03:06,2024-03-22 15:03:06
587,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:04:36,2023-07-02 15:04:36,1,0,2024-03-22 15:04:36,2024-03-22 15:04:36
588,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:06:06,2023-07-02 15:06:06,1,0,2024-03-22 15:06:06,2024-03-22 15:06:06
589,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:07:36,2023-07-02 15:07:36,1,0,2024-03-22 15:07:36,2024-03-22 15:07:36
590,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:09:08,2023-07-02 15:09:08,1,0,2024-03-22 15:09:08,2024-03-22 15:09:08
591,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:10:38,2023-07-02 15:10:38,1,0,2024-03-22 15:10:38,2024-03-22 15:10:38
592,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:12:06,2023-07-02 15:12:06,1,0,2024-03-22 15:12:06,2024-03-22 15:12:06
593,9373,Homo sapiens,TEST,2023-07-02,2023-07-02 15:13:36,2023-07-02 15:13:36,1,0,2024-03-22 15:13:36,2024-03-22 15:13:36
594,9374,Homo sapiens,TEST,2023-07-01,2023-07-02 00:00:08,2023-07-02 00:00:08,1,0,2024-03-22 00:00:08,2024-03-22 00:00:08
595,9374,Homo sapiens,TEST,2023-07-01,2023-07-02 00:15:41,2023-07-02 00:15:41,1,0,2024-03-22 00:15:41,2024-03-22 00:15:41
596,9374,Homo sapiens,TEST,2023-07-01,2023-07-02 00:30:20,2023-07-02 00:30:20,1,0,2024-03-22 00:30:20,2024-03-22 00:30:20
597,9374,Homo sapiens,TEST,2023-07-01,2023-07-02 00:45:09,2023-07-02 00:45:09,1,0,2024-03-22 00:45:09,2024-03-22 00:45:09
598,9374,Homo sapiens,TEST,2023-07-01,2023-07-02 01:00:11,2023-07-02 01:00:11,1,0,2024-03-22 01:00:11,2024-03-22 01:00:11
599,9374,Homo sapiens,TEST,2023-07-01,2023-07-02 01:15:23,2023-07-02 01:15:23,1,0,2024-03-22 01:15:23,2024-03-22 01:15:23
600,9374,Homo sapiens,TEST,2023-07-01,2023-07-02 01:30:06,2023-07-02 01:30:06,1,0,2024-03-22 01:30:06,2024-03-22 01:30:06
601,9374,Homo sapiens,TEST,2023-07-01,2023-07-02 01:45:17,2023-07-02 01:45:17,1,0,2024-03-22 01:45:17,2024-03-22 01:45:17
602,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 02:00:17,2023-07-02 02:00:17,1,0,2024-03-22 02:00:17,2024-03-22 02:00:17
603,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 02:15:45,2023-07-02 02:15:45,1,0,2024-03-22 02:15:45,2024-03-22 02:15:45
604,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 02:30:09,2023-07-02 02:30:09,1,0,2024-03-22 02:30:09,2024-03-22 02:30:09
605,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 02:45:18,2023-07-02 02:45:18,1,0,2024-03-22 02:45:18,2024-03-22 02:45:18
606,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 03:00:08,2023-07-02 03:00:08,1,0,2024-03-22 03:00:08,2024-03-22 03:00:08
607,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 03:15:16,2023-07-02 03:15:16,1,0,2024-03-22 03:15:16,2024-03-22 03:15:16
608,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 03:30:26,2023-07-02 03:30:26,1,0,2024-03-22 03:30:26,2024-03-22 03:30:26
609,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 03:45:19,2023-07-02 03:45:19,1,0,2024-03-22 03:45:19,2024-03-22 03:45:19
610,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 04:00:14,2023-07-02 04:00:14,1,0,2024-03-22 04:00:14,2024-03-22 04:00:14
611,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 04:15:09,2023-07-02 04:15:09,1,0,2024-03-22 04:15:09,2024-03-22 04:15:09
612,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 04:30:13,2023-07-02 04:30:13,1,0,2024-03-22 04:30:13,2024-03-22 04:30:13
613,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 04:45:14,2023-07-02 04:45:14,1,0,2024-03-22 04:45:14,2024-03-22 04:45:14
614,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 05:00:41,2023-07-02 05:00:41,1,0,2024-03-22 05:00:41,2024-03-22 05:00:41
615,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 05:15:08,2023-07-02 05:15:08,1,0,2024-03-22 05:15:08,2024-03-22 05:15:08
616,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 05:30:14,2023-07-02 05:30:14,1,0,2024-03-22 05:30:14,2024-03-22 05:30:14
617,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 05:45:39,2023-07-02 05:45:39,1,0,2024-03-22 05:45:39,2024-03-22 05:45:39
618,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 06:00:07,2023-07-02 06:00:07,1,0,2024-03-22 06:00:07,2024-03-22 06:00:07
619,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 06:15:09,2023-07-02 06:15:09,1,0,2024-03-22 06:15:09,2024-03-22 06:15:09
620,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 06:30:23,2023-07-02 06:30:23,1,0,2024-03-22 06:30:23,2024-03-22 06:30:23
621,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 06:45:07,2023-07-02 06:45:07,1,0,2024-03-22 06:45:07,2024-03-22 06:45:07
622,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:00:12,2023-07-02 07:00:12,1,0,2024-03-22 07:00:12,2024-03-22 07:00:12
623,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:01:40,2023-07-02 07:01:40,1,0,2024-03-22 07:01:40,2024-03-22 07:01:40
624,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:03:23,2023-07-02 07:03:23,1,0,2024-03-22 07:03:23,2024-03-22 07:03:23
625,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:04:40,2023-07-02 07:04:40,1,0,2024-03-22 07:04:40,2024-03-22 07:04:40
626,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:06:11,2023-07-02 07:06:11,1,0,2024-03-22 07:06:11,2024-03-22 07:06:11
627,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:07:43,2023-07-02 07:07:43,1,0,2024-03-22 07:07:43,2024-03-22 07:07:43
628,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:09:11,2023-07-02 07:09:11,1,0,2024-03-22 07:09:11,2024-03-22 07:09:11
629,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:10:40,2023-07-02 07:10:40,1,0,2024-03-22 07:10:40,2024-03-22 07:10:40
630,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:12:13,2023-07-02 07:12:13,1,0,2024-03-22 07:12:13,2024-03-22 07:12:13
631,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:13:45,2023-07-02 07:13:45,1,0,2024-03-22 07:13:45,2024-03-22 07:13:45
632,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:15:26,2023-07-02 07:15:26,1,0,2024-03-22 07:15:26,2024-03-22 07:15:26
633,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:16:42,2023-07-02 07:16:42,1,0,2024-03-22 07:16:42,2024-03-22 07:16:42
634,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:18:14,2023-07-02 07:18:14,1,0,2024-03-22 07:18:14,2024-03-22 07:18:14
635,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:20:00,2023-07-02 07:20:00,1,0,2024-03-22 07:20:00,2024-03-22 07:20:00
636,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:21:07,2023-07-02 07:21:07,1,0,2024-03-22 07:21:07,2024-03-22 07:21:07
637,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:22:44,2023-07-02 07:22:44,1,0,2024-03-22 07:22:44,2024-03-22 07:22:44
638,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:24:12,2023-07-02 07:24:12,1,0,2024-03-22 07:24:12,2024-03-22 07:24:12
639,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:25:45,2023-07-02 07:25:45,1,0,2024-03-22 07:25:45,2024-03-22 07:25:45
640,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:27:15,2023-07-02 07:27:15,1,0,2024-03-22 07:27:15,2024-03-22 07:27:15
641,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:28:42,2023-07-02 07:28:42,1,0,2024-03-22 07:28:42,2024-03-22 07:28:42
642,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:30:18,2023-07-02 07:30:18,1,0,2024-03-22 07:30:18,2024-03-22 07:30:18
643,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:31:48,2023-07-02 07:31:48,1,0,2024-03-22 07:31:48,2024-03-22 07:31:48
644,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:33:24,2023-07-02 07:33:24,1,0,2024-03-22 07:33:24,2024-03-22 07:33:24
645,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:34:41,2023-07-02 07:34:41,1,0,2024-03-22 07:34:41,2024-03-22 07:34:41
646,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:36:58.001,2023-07-02 07:36:58.001,1,0,2024-03-22 07:36:58,2024-03-22 07:36:58
647,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:37:38,2023-07-02 07:37:38,1,0,2024-03-22 07:37:38,2024-03-22 07:37:38
648,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:39:10,2023-07-02 07:39:10,1,0,2024-03-22 07:39:10,2024-03-22 07:39:10
649,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:40:41,2023-07-02 07:40:41,1,0,2024-03-22 07:40:41,2024-03-22 07:40:41
650,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:42:10,2023-07-02 07:42:10,1,0,2024-03-22 07:42:10,2024-03-22 07:42:10
651,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:43:45,2023-07-02 07:43:45,1,0,2024-03-22 07:43:45,2024-03-22 07:43:45
652,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:45:22,2023-07-02 07:45:22,1,0,2024-03-22 07:45:22,2024-03-22 07:45:22
653,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:46:39,2023-07-02 07:46:39,1,0,2024-03-22 07:46:39,2024-03-22 07:46:39
654,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:48:10,2023-07-02 07:48:10,1,0,2024-03-22 07:48:10,2024-03-22 07:48:10
655,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:49:37,2023-07-02 07:49:37,1,0,2024-03-22 07:49:37,2024-03-22 07:49:37
656,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:51:10,2023-07-02 07:51:10,1,0,2024-03-22 07:51:10,2024-03-22 07:51:10
657,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:52:45,2023-07-02 07:52:45,1,0,2024-03-22 07:52:45,2024-03-22 07:52:45
658,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:54:16,2023-07-02 07:54:16,1,0,2024-03-22 07:54:16,2024-03-22 07:54:16
659,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:55:40,2023-07-02 07:55:40,1,0,2024-03-22 07:55:40,2024-03-22 07:55:40
660,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:57:11,2023-07-02 07:57:11,1,0,2024-03-22 07:57:11,2024-03-22 07:57:11
661,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 07:58:45,2023-07-02 07:58:45,1,0,2024-03-22 07:58:45,2024-03-22 07:58:45
