"","individual.local.identifier","tag.local.identifier","study.local.timestamp","date"
"220","TEST",8589,2023-07-02 10:33:12,2023-07-02
"221","TEST",8589,2023-07-02 10:33:13,2023-07-02
"222","TEST",8589,2023-07-02 10:36:17,2023-07-02
"223","TEST",8589,2023-07-02 10:36:18,2023-07-02
"224","TEST",8589,2023-07-02 10:36:19,2023-07-02
"225","TEST",8589,2023-07-02 10:36:20,2023-07-02
"226","TEST",8589,2023-07-02 10:36:21,2023-07-02
"227","TEST",8589,2023-07-02 10:39:10,2023-07-02
"228","TEST",8589,2023-07-02 10:39:11,2023-07-02
"229","TEST",8589,2023-07-02 10:39:12,2023-07-02
"230","TEST",8589,2023-07-02 10:39:13,2023-07-02
"231","TEST",8589,2023-07-02 10:39:14,2023-07-02
"232","TEST",8589,2023-07-02 10:42:11,2023-07-02
"233","TEST",8589,2023-07-02 10:42:12,2023-07-02
"234","TEST",8589,2023-07-02 10:42:13,2023-07-02
"235","TEST",8589,2023-07-02 10:42:14,2023-07-02
"236","TEST",8589,2023-07-02 10:42:15,2023-07-02
"237","TEST",8589,2023-07-02 10:45:27,2023-07-02
"238","TEST",8589,2023-07-02 10:45:28,2023-07-02
"239","TEST",8589,2023-07-02 10:45:29,2023-07-02
"240","TEST",8589,2023-07-02 10:45:30,2023-07-02
"241","TEST",8589,2023-07-02 10:45:31,2023-07-02
"242","TEST",8589,2023-07-02 10:48:09,2023-07-02
"243","TEST",8589,2023-07-02 10:48:10,2023-07-02
"244","TEST",8589,2023-07-02 10:48:11,2023-07-02
"245","TEST",8589,2023-07-02 10:48:12,2023-07-02
"246","TEST",8589,2023-07-02 10:48:13,2023-07-02
"247","TEST",8589,2023-07-02 10:51:08,2023-07-02
"248","TEST",8589,2023-07-02 10:51:09,2023-07-02
"249","TEST",8589,2023-07-02 10:51:10,2023-07-02
"250","TEST",8589,2023-07-02 10:51:11,2023-07-02
"251","TEST",8589,2023-07-02 10:51:12,2023-07-02
"252","TEST",8589,2023-07-02 10:54:11,2023-07-02
"253","TEST",8589,2023-07-02 10:54:12,2023-07-02
"254","TEST",8589,2023-07-02 10:54:13,2023-07-02
"255","TEST",8589,2023-07-02 10:54:14,2023-07-02
"256","TEST",8589,2023-07-02 10:54:15,2023-07-02
"257","TEST",8589,2023-07-02 10:57:11,2023-07-02
"258","TEST",8589,2023-07-02 10:57:12,2023-07-02
"259","TEST",8589,2023-07-02 10:57:13,2023-07-02
"260","TEST",8589,2023-07-02 10:57:14,2023-07-02
"261","TEST",8589,2023-07-02 10:57:15,2023-07-02
"262","TEST",8589,2023-07-02 11:00:23,2023-07-02
"263","TEST",8589,2023-07-02 11:00:24,2023-07-02
"264","TEST",8589,2023-07-02 11:00:25,2023-07-02
"265","TEST",8589,2023-07-02 11:00:26,2023-07-02
"266","TEST",8589,2023-07-02 11:00:27,2023-07-02
"267","TEST",8589,2023-07-02 11:03:08,2023-07-02
"268","TEST",8589,2023-07-02 11:03:09,2023-07-02
"269","TEST",8589,2023-07-02 11:03:10,2023-07-02
"270","TEST",8589,2023-07-02 11:03:11,2023-07-02
"271","TEST",8589,2023-07-02 11:03:12,2023-07-02
"272","TEST",8589,2023-07-02 11:06:09,2023-07-02
"273","TEST",8589,2023-07-02 11:06:10,2023-07-02
"274","TEST",8589,2023-07-02 11:06:11,2023-07-02
"275","TEST",8589,2023-07-02 11:06:12,2023-07-02
"276","TEST",8589,2023-07-02 11:06:13,2023-07-02
"277","TEST",8589,2023-07-02 11:09:07,2023-07-02
"278","TEST",8589,2023-07-02 11:09:08,2023-07-02
"279","TEST",8589,2023-07-02 11:09:09,2023-07-02
"280","TEST",8589,2023-07-02 11:09:10,2023-07-02
"281","TEST",8589,2023-07-02 11:09:11,2023-07-02
"282","TEST",8589,2023-07-02 11:12:06,2023-07-02
"283","TEST",8589,2023-07-02 11:12:07,2023-07-02
"284","TEST",8589,2023-07-02 11:12:08,2023-07-02
"285","TEST",8589,2023-07-02 11:12:09,2023-07-02
"286","TEST",8589,2023-07-02 11:12:10,2023-07-02
"287","TEST",8589,2023-07-02 11:15:06,2023-07-02
"288","TEST",8589,2023-07-02 11:15:07,2023-07-02
"289","TEST",8589,2023-07-02 11:15:08,2023-07-02
"290","TEST",8589,2023-07-02 11:15:09,2023-07-02
"291","TEST",8589,2023-07-02 11:15:10,2023-07-02
"292","TEST",8589,2023-07-02 11:18:08,2023-07-02
"293","TEST",8589,2023-07-02 11:18:09,2023-07-02
"294","TEST",8589,2023-07-02 11:18:10,2023-07-02
"295","TEST",8589,2023-07-02 11:18:11,2023-07-02
"296","TEST",8589,2023-07-02 11:18:12,2023-07-02
"297","TEST",8589,2023-07-02 11:21:12,2023-07-02
"298","TEST",8589,2023-07-02 11:21:13,2023-07-02
"299","TEST",8589,2023-07-02 11:21:14,2023-07-02
"300","TEST",8589,2023-07-02 11:21:15,2023-07-02
"301","TEST",8589,2023-07-02 11:21:16,2023-07-02
"302","TEST",8589,2023-07-02 11:24:23,2023-07-02
"303","TEST",8589,2023-07-02 11:24:24,2023-07-02
"304","TEST",8589,2023-07-02 11:24:25,2023-07-02
"305","TEST",8589,2023-07-02 11:24:26,2023-07-02
"306","TEST",8589,2023-07-02 11:24:27,2023-07-02
"307","TEST",8589,2023-07-02 11:27:08,2023-07-02
"308","TEST",8589,2023-07-02 11:27:09,2023-07-02
"309","TEST",8589,2023-07-02 11:27:10,2023-07-02
"310","TEST",8589,2023-07-02 11:27:11,2023-07-02
"311","TEST",8589,2023-07-02 11:27:12,2023-07-02
"312","TEST",8589,2023-07-02 11:30:08,2023-07-02
"313","TEST",8589,2023-07-02 11:30:09,2023-07-02
"314","TEST",8589,2023-07-02 11:30:10,2023-07-02
"315","TEST",8589,2023-07-02 11:30:11,2023-07-02
"316","TEST",8589,2023-07-02 11:30:12,2023-07-02
