# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = rip_mei_meas_er_model
# start_datetime = 2024-11-09 16:32:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1500
#     num_warmup = 1500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpEx394J/standata-214b7c423f6b2e.json
# init = 2 (Default)
# random
#   seed = 1239
# output
#   file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/rip_mei_meas_er-202411091732-4-2c6d84.csv
#   diagnostic_file =  (Default)
#   refresh = 250
#   sig_figs = -1 (Default)
#   profile_file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/rip_mei_meas_er-profile-202411091732-4-2e3c9c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --O1 --name=rip_mei_meas_er_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,am.1,am.2,am.3,am.4,am.5,am.6,am.7,am.8,am.9,am.10,am.11,am.12,am.13,am.14,am.15,am.16,am.17,am.18,am.19,am.20,am.21,am.22,am.23,am.24,am_pred.1,am_pred.2,am_pred.3,am_pred.4,am_pred.5,am_pred.6,am_pred.7,am_pred.8,am_pred.9,am_pred.10,am_pred.11,am_pred.12,am_pred.13,am_pred.14,am_pred.15,am_pred.16,am_pred.17,am_pred.18,am_pred.19,am_pred.20,am_pred.21,am_pred.22,am_pred.23,am_pred.24,z_g.1.1,z_g.2.1,z_g.1.2,z_g.2.2,z_g.1.3,z_g.2.3,z_g.1.4,z_g.2.4,z_g.1.5,z_g.2.5,z_g.1.6,z_g.2.6,z_g.1.7,z_g.2.7,z_g.1.8,z_g.2.8,z_g.1.9,z_g.2.9,z_g.1.10,z_g.2.10,z_g.1.11,z_g.2.11,v_mu.1,v_mu.2,L_Rho_g.1.1,L_Rho_g.2.1,L_Rho_g.1.2,L_Rho_g.2.2,sigma_g.1,sigma_g.2,theta,v.1.1,v.2.1,v.3.1,v.4.1,v.5.1,v.6.1,v.7.1,v.8.1,v.9.1,v.10.1,v.11.1,v.1.2,v.2.2,v.3.2,v.4.2,v.5.2,v.6.2,v.7.2,v.8.2,v.9.2,v.10.2,v.11.2,Rho_g.1.1,Rho_g.2.1,Rho_g.1.2,Rho_g.2.2
139.926,0.954069,0.0729089,6,63,0,-106.384,0.605821,0.381194,1.19107,0.902953,1.38512,-1.47063,-0.234374,0.294702,0.160499,0.304287,-0.143232,0.0146609,-0.369109,-0.904271,0.218628,-0.91281,-1.37708,0.0330359,-0.291293,0.03679,1.1777,0.536093,-0.701144,-0.264611,0.269452,-0.0202028,1.48998,1.20724,0.379601,-1.11379,-0.870104,-0.216632,0.529543,0.0616075,-0.135322,0.172231,-0.0576108,-1.39466,0.431522,-1.65879,-1.2353,-1.11785,-0.509241,-0.891101,1.19674,-0.465328,-0.461205,0.0362095,-0.0885948,-0.108226,-0.579628,-0.799726,0.534014,-0.595036,0.585644,0.191208,-0.247758,-0.93116,-0.00347709,-0.191201,-1.07756,-1.33521,-0.0158579,-1.78314,0.0603867,-1.26914,0.185661,0.247889,-0.76956,0.407318,0.289329,-0.861102,0.295175,1,0.426532,0,0.904473,0.732441,0.310638,33.2764,-0.0792692,-0.585752,-0.435829,0.140048,-0.68202,-0.140043,-0.977962,-1.30604,-0.929568,0.181564,0.298336,-0.177194,0.0440772,0.0857042,-0.0442764,-0.124353,-0.328087,-0.181367,-0.219294,-0.115993,-0.183374,0.135259,1,0.426532,0.426532,1
133.719,0.94483,0.069277,6,63,0,-93.0803,0.663169,0.898893,1.02062,0.67855,0.975607,-0.998461,-0.441897,0.454208,0.362951,0.109857,-0.00367819,0.0745327,-0.59147,-0.880066,-0.289593,-0.731732,-1.11192,-0.704595,-0.446707,0.0441305,1.37285,0.264321,-0.487118,-0.292728,0.414752,1.45736,0.752023,0.118181,1.7913,-2.0009,0.645028,0.939675,0.0490928,0.378595,-0.26792,-0.444664,-0.558586,-0.716323,-0.670474,-0.221422,-0.795491,-1.4295,-0.398597,0.69678,0.944397,0.299541,0.0735232,0.610494,-0.153391,0.389113,-1.45041,-1.01324,1.31682,-0.889206,-0.941657,-0.0378935,0.178781,-1.12027,-1.67228,0.460647,-0.93184,-1.27329,-0.0646327,-1.12405,-0.376154,-0.846003,-0.750212,0.947508,-1.08256,0.921985,-0.229187,-1.17227,0.247697,1,-0.22705,0,0.973883,0.36627,0.166352,30.3449,0.14252,-0.371119,-0.325689,-0.0138792,-0.410321,0.168721,-0.466366,-0.411705,-0.309865,0.347043,0.337695,-0.249674,0.251605,-0.11897,0.0303951,-0.22861,-0.168364,0.0376212,-0.0184841,-0.0895863,-0.21117,-0.0719536,1,-0.22705,-0.22705,1
129.834,0.983368,0.0646545,6,63,0,-90.2614,0.600364,0.449933,1.03255,0.990931,1.42227,-1.53528,-0.140419,0.113571,0.275517,-0.141152,0.0415179,0.0109576,-0.73982,-1.31201,-0.109177,-1.21872,-1.12068,-0.239784,-0.232962,-0.114728,1.23723,0.403531,-0.225959,-0.236999,0.223816,-0.263489,1.63371,1.48744,1.30293,0.32191,-0.882396,-0.558432,0.461559,-0.465201,0.576432,0.803852,-0.68244,-1.20202,-0.304919,-1.08444,-1.21476,-1.40832,0.0816192,-1.09502,1.60167,0.235163,0.0162868,-0.0729943,0.203303,0.0938838,-0.981196,-0.713855,0.767701,-0.0436755,0.997131,0.791388,-1.25955,-0.0727837,0.0604535,0.221154,-1.60157,-0.972207,-0.86309,-1.59446,-0.632411,-0.667197,-0.568161,0.76598,-1.39671,0.494116,-0.429318,-1.16269,0.369477,1,0.490078,0,0.871678,0.478498,0.381313,36.4612,0.0449232,-0.341578,-0.0208986,0.378677,-0.0348268,0.105822,-0.465199,-0.762945,-0.319252,0.36652,0.236433,-0.308588,0.12177,0.323267,-0.270764,0.00649234,-0.491005,-0.468555,-0.508164,-0.313528,-0.321099,-0.0503605,1,0.490078,0.490078,1
125.985,0.99988,0.0651575,6,63,0,-87.1475,0.679628,0.160134,1.29897,0.973805,1.02066,-1.08562,-0.709632,0.00940078,0.00975441,0.469789,0.132628,0.0962431,-0.365468,-1.13011,0.134549,-0.880395,-1.25215,-0.501508,-0.585624,0.141596,1.43943,0.11447,-0.758367,-0.0378489,0.41204,0.0867853,0.895321,0.5477,0.808193,-2.63415,-1.65829,0.767361,-0.246804,0.577278,-0.0223122,0.0164366,-0.926568,-1.65265,-0.672924,-0.907396,-2.19331,-1.52549,-1.09398,0.234571,1.09675,-0.0503605,-0.546627,0.327024,-0.0320086,0.0326402,-0.827994,-1.0373,2.54586,-0.54424,0.60321,-0.188583,-0.336285,-1.07827,-1.46808,0.26321,-0.797102,-1.49697,-0.146977,-0.960807,0.0155223,-1.21734,-0.899282,0.61766,-0.761332,1.05412,-0.0241634,-1.12119,0.16618,1,-0.18559,0,0.982627,0.347545,0.171418,28.8855,0.0113439,-0.36051,-0.189148,-0.0655411,-0.374747,0.0914773,-0.520266,-0.333924,-0.423079,0.214665,0.366355,-0.140505,0.461824,0.118919,-0.0506442,-0.21298,-0.142637,0.0228672,0.0331812,-0.112747,-0.147888,-0.0376053,1,-0.18559,-0.18559,1
134.338,0.996533,0.0678226,6,63,0,-88.6566,0.611639,0.943425,1.12547,0.946307,1.42736,-1.333,-0.311521,0.700071,0.18615,-0.124885,-0.171638,0.0184132,-0.779276,-0.927879,-0.0999314,-0.812109,-1.15513,-0.328486,-0.350695,-0.314316,1.17453,0.702589,-0.157402,-0.367795,0.166099,0.915208,0.156653,0.709597,1.07839,-0.160855,0.0976286,-0.224765,0.222261,-0.533748,-0.00874632,-0.389466,-0.136033,-0.922672,-0.65561,-1.48349,-0.678751,-1.90987,-0.0648377,-0.27638,0.329443,0.0968847,0.244031,0.1333,-0.235043,0.604678,0.865927,-0.477426,1.79121,-1.07767,0.498231,0.43969,-0.289036,-0.4545,-0.186588,0.370151,-0.487035,-1.42465,-0.842322,-1.52768,-0.961869,-0.869265,-0.162022,1.46575,0.483106,0.640539,0.0573642,-1.24501,-0.00459394,1,-0.223178,0,0.974778,0.383081,0.282729,35.1769,0.231641,-0.182893,-0.412837,0.168437,-0.17411,0.141798,-0.545758,-0.585225,-0.332999,0.561501,0.245378,0.200493,0.52378,0.205311,-0.107401,-0.0227448,-0.157582,-0.142248,-0.168694,0.0101967,0.0406561,-0.0246077,1,-0.223178,-0.223178,1
131.609,0.996689,0.0701022,6,63,0,-99.3481,0.63557,0.0778515,1.00712,0.727249,1.13314,-1.03364,-0.246216,0.213028,0.311375,0.323705,0.184648,0.0182194,-0.411103,-1.06235,0.0156757,-0.98837,-1.28278,-0.420016,-0.575999,0.32374,1.53234,0.145431,-0.781031,-0.107828,0.51003,-0.503125,2.01442,1.45109,0.998928,-1.96027,-0.503117,1.7428,0.851932,0.452865,-0.0847819,0.295715,-0.665428,-0.711343,0.0872452,-0.250388,-1.77441,-1.67701,-0.0409321,-0.266832,2.98973,0.786451,-0.59672,0.541217,0.933935,0.226896,-0.216354,-1.50093,2.03471,-1.07269,-0.0281181,0.172935,0.280479,-0.765869,-0.313514,0.0671431,-0.51592,-0.996747,-0.145054,-0.904992,0.329439,-0.598827,0.213217,0.615337,-0.516434,0.734338,1.28549,-1.16452,0.112144,1,0.090938,0,0.995857,0.542909,0.229353,34.6672,0.123184,-0.81487,-0.582371,0.0938881,-0.415797,0.0364526,-0.541143,-0.491328,-0.325109,0.334072,0.398679,-0.0446835,0.433429,-0.0287952,0.0676692,-0.0875812,-0.116437,-0.0539198,0.0563694,0.0362096,-0.105121,0.308926,1,0.090938,0.090938,1
136.816,0.957627,0.0724517,6,63,0,-97.5758,0.650928,0.219059,1.29287,0.783851,1.15304,-1.04085,-0.239223,0.215842,0.241435,0.18624,0.186097,-0.0382054,-0.452666,-1.12387,-0.0720666,-0.918934,-1.42677,-0.377836,-0.393067,0.40609,1.41345,0.480018,-0.603447,0.00717737,0.510931,-0.700952,1.57997,0.554126,1.79618,-1.65929,-0.817753,1.54146,0.662329,0.864618,-0.543998,1.00707,-0.167699,-0.448479,-0.0699449,-0.245235,-1.28889,-2.01311,0.12416,-0.111608,2.5233,0.551279,-0.163249,0.485469,1.19515,0.148935,-0.503832,-1.18278,1.77455,-0.969111,0.712433,0.240314,-0.780426,-0.50925,0.546436,0.343003,-0.405546,-0.815994,-0.726152,-1.28858,0.193422,-0.525019,0.732908,0.572787,-0.368058,0.880133,-0.499887,-1.10272,0.111608,1,0.159248,0,0.987239,0.645371,0.270358,36.9165,0.0961186,-0.763333,-0.625436,0.155092,-0.328655,0.221364,-0.526619,-0.831614,-0.338832,0.36966,0.568012,-0.128065,0.422717,0.14843,-0.197956,0.123923,-0.0934758,-0.228948,-0.00385276,0.173015,-0.0735768,-0.0955306,1,0.159248,0.159248,1
133.329,0.968925,0.0693852,6,63,0,-95.9578,0.615732,0.962612,0.910936,0.846191,1.30831,-1.42631,-0.442055,0.473486,0.0722164,0.238698,-0.160299,0.150625,-0.806154,-1.16556,0.0133453,-0.670283,-1.13199,-0.386966,-0.27887,-0.381502,1.35765,0.425809,-0.348726,-0.403478,0.181245,1.90829,0.354719,0.846356,1.07057,-0.838276,0.121554,-0.751096,-0.439865,-0.0194198,0.240354,-0.916811,-0.726901,-0.449616,-0.136623,-0.93066,-1.01556,-1.14969,-0.63865,-0.0534911,1.14179,0.132364,0.536779,-0.246959,0.0646261,0.665572,0.0785162,-2.36624,1.4618,-0.46317,-0.098044,0.478991,0.432425,-0.371056,0.134306,0.963838,0.575022,-1.34758,-0.565071,-1.00511,0.0845376,-2.10018,-0.994301,1.52304,0.258855,1.80211,1.01951,-1.30045,0.0877793,1,-0.437506,0,0.899216,0.286547,0.483136,33.3708,0.190718,-0.678039,-0.13272,0.137254,-0.106325,0.276185,-0.386145,-0.28801,-0.6018,0.436424,0.51639,-0.106574,1.13523,0.0553078,0.0866174,0.13678,0.0460835,0.0393531,0.249181,0.0119574,-0.209475,0.0619961,1,-0.437506,-0.437506,1
126.166,0.976386,0.0679364,6,63,0,-87.9796,0.651626,0.986663,0.89014,1.28672,0.986387,-1.09789,-0.244554,0.221333,0.158454,-0.0514056,-0.094498,-0.235369,-0.374915,-1.38324,-0.527714,-0.789755,-1.09034,-0.0939712,-0.450696,-0.186728,1.52052,0.535717,-0.56145,-0.32224,0.431288,0.954992,-0.311297,1.44943,1.55842,-1.21015,0.869074,0.593193,0.996929,-0.28916,0.24503,0.231676,-0.153061,-1.52638,-0.588116,-0.615054,-1.67546,-1.40202,0.686776,-1.33703,1.44249,0.390828,-0.192913,0.819569,0.606727,0.782925,-0.578397,-1.68155,2.25018,-0.519936,0.216759,-0.115024,-0.0201322,0.00320721,-0.0703173,0.780296,-1.33549,-1.56324,0.00319049,-1.71503,-0.253237,-0.974497,-0.194548,1.42216,-0.442285,1.06928,-0.413235,-1.36185,0.235213,1,-0.0277103,0,0.999616,0.362734,0.307161,32.2251,0.283993,-0.609954,-0.188598,-0.041723,0.00116336,0.28304,-0.567038,-0.622098,-0.353483,0.515866,0.387863,-0.184257,0.705216,0.0709799,-0.00520244,-0.0216178,-0.416694,0.0142852,-0.0631572,-0.0514401,-0.147905,-0.135982,1,-0.0277103,-0.0277103,1
129.245,0.998039,0.0674866,6,63,0,-97.8436,0.648851,1.02629,0.860228,1.22803,1.01811,-1.07973,-0.253183,0.235514,0.141545,-0.008928,-0.113304,-0.208309,-0.424947,-1.39272,-0.507297,-0.748615,-1.14084,-0.143167,-0.445786,-0.16065,1.51383,0.513836,-0.540422,-0.323969,0.417907,0.72633,-0.436406,1.30416,1.65496,-1.14036,0.751656,0.559922,1.04181,-0.219297,0.111352,0.301669,-0.412442,-1.62808,-0.655578,-0.55464,-1.74078,-1.3985,0.700747,-1.35528,1.55782,0.330207,-0.166719,0.800016,0.628962,0.778552,-0.352229,-1.75939,2.01624,-0.376764,0.186717,-0.195595,-0.184188,0.0205517,-0.248315,0.838464,-1.25997,-1.55099,-0.0386845,-1.59471,-0.456597,-0.791855,0.0246221,1.42031,-0.363542,0.944399,-0.188572,-1.30258,0.217231,1,-0.116739,0,0.993163,0.390876,0.265666,31.7345,0.304317,-0.687704,-0.147268,-0.0764531,0.00803316,0.327735,-0.606244,-0.623334,-0.309517,0.555163,0.369142,-0.117081,0.586549,0.0609498,-0.0425317,-0.0661551,-0.358447,0.0378948,-0.0710151,0.0310548,-0.139969,-0.0790437,1,-0.116739,-0.116739,1
121.313,0.923157,0.0698756,6,63,0,-76.9342,0.663307,0.241245,1.15042,0.717236,1.55932,-1.36704,-0.612806,0.504251,0.492391,0.245898,-0.0767991,0.273405,-0.572642,-0.541231,0.522158,-1.22836,-1.57149,-0.825894,-0.201235,-0.162542,1.19695,0.567088,-0.308185,-0.257973,0.336453,0.780782,2.03903,1.11693,1.17395,-1.40618,-1.5334,0.168208,-0.48242,0.790657,-0.605394,-0.0761858,-0.616878,-0.479524,-0.0403495,-1.73751,-1.16354,-2.66523,-0.911873,-0.00328715,1.82854,0.246019,0.0386874,-1.10227,0.0580643,0.656267,-0.178623,-0.248083,1.44087,-1.28412,-0.752265,1.23379,1.70467,-0.58082,-0.821909,0.891169,-0.215023,-1.7998,-0.604892,-1.52369,-0.431948,-0.755673,0.279753,1.2804,-0.119441,1.3315,0.400023,-1.26194,0.121747,1,0.0056522,0,0.999984,0.464641,0.263168,33.9383,0.304928,-0.11527,-0.596654,0.573268,-0.269872,0.414073,-0.836261,-0.707966,-0.351116,0.594924,0.618671,-0.046031,0.378815,-0.199879,0.450442,-0.217161,-0.0552607,-0.161863,-0.11594,0.0724968,-0.029528,0.107252,1,0.0056522,0.0056522,1
132.963,0.966147,0.0627021,6,63,0,-87.1495,0.665023,0.782108,0.888325,0.72716,1.04692,-1.21513,0.0708739,0.250663,-0.0502022,-0.0118931,0.186253,-0.153467,-0.501536,-1.34556,-0.19287,-0.452014,-1.15892,0.00327195,-0.2803,0.137353,1.33701,0.457033,-0.534993,-0.11803,0.398437,0.575445,1.22493,0.673613,0.44085,-0.478663,-0.300889,0.412506,0.515219,-0.283411,0.0655298,-0.0527142,0.0251394,-2.07333,-1.22767,-0.00931409,-0.602366,-1.0747,0.169199,0.0817851,2.346,0.171232,0.314972,0.0942372,0.816703,0.283308,-1.0465,-0.580795,1.36502,0.0544965,0.617271,1.03427,-1.88327,-0.435031,-1.1945,0.457023,-0.481603,-0.979686,-0.477785,-1.02182,-0.166334,-0.677112,-0.395856,0.936626,0.221038,0.551535,0.504261,-1.22993,0.171395,1,-0.391445,0,0.920201,0.614295,0.163922,32.0642,0.174034,-0.356779,0.0334769,0.635345,-0.267237,0.280747,-0.601816,-0.627695,-0.415946,0.575364,0.338805,-0.176034,0.243169,0.089613,-0.35044,-0.152265,-0.101971,-0.00920662,0.0404762,-0.0162635,-0.0267582,0.0406732,1,-0.391445,-0.391445,1
129.031,0.998057,0.0611009,6,63,0,-94.5211,0.61035,0.335929,1.34213,1.06651,1.26865,-1.21584,-0.665033,0.316154,0.529939,0.374472,-0.117646,0.232021,-0.574492,-0.66639,0.103086,-0.99076,-1.28899,-0.68754,-0.416541,-0.0514225,1.26931,0.425892,-0.353201,-0.29569,0.171811,0.846386,0.851301,1.23637,1.80967,-1.81993,0.00183187,-0.172277,0.400093,0.791459,0.20673,-0.0591088,-0.983096,-0.365715,1.04208,-0.67028,-1.41673,-0.735185,-0.704864,-0.0420198,0.901035,0.52141,-0.508746,0.300949,-0.036232,0.907441,0.131588,-1.18984,0.671354,-1.43003,-0.234383,0.14756,1.70432,0.332158,0.556914,0.923924,0.790621,-1.45651,0.215676,-1.8275,-0.562914,-0.780533,0.0155866,1.62392,-0.101329,0.695079,0.334024,-1.34311,0.0636799,1,-0.498628,0,0.866816,0.316373,0.183012,32.7031,0.28709,-0.376435,-0.452422,0.046684,0.105086,0.292305,-0.4608,-0.578173,-0.24694,0.513764,0.219904,-0.0619336,0.215081,0.093315,0.256904,0.0580365,0.0411098,0.167128,0.0774691,0.0737001,-0.164265,-0.0104405,1,-0.498628,-0.498628,1
128.799,0.9807,0.0632494,6,63,0,-90.319,0.700987,0.373412,0.894819,0.737005,1.31515,-1.26906,-0.478631,0.439747,0.477146,0.375889,-0.439437,0.117501,-0.644088,-0.929095,4.58896e-05,-0.719458,-1.34824,-0.657103,-0.360313,-0.105937,1.64509,0.598991,-0.856789,0.0698882,0.251301,0.123457,1.12456,0.148687,0.730904,-1.17797,0.373229,0.427021,-0.236099,0.165814,-0.0253761,-1.1394,-0.950341,-0.745225,-0.602909,-2.06962,-1.19848,-2.14609,0.290335,-0.485284,2.32311,-0.569264,0.054384,0.928455,0.0820134,0.806794,-0.0965087,-1.06128,1.90458,-0.506979,-0.477991,0.200459,-0.560749,0.0407738,-0.279777,1.05171,-0.0717875,-0.911063,-0.610446,-1.28715,-0.923316,-0.780274,-0.408938,1.86308,0.102181,2.00106,0.821898,-1.43511,0.103396,1,-0.507497,0,0.861653,0.341231,0.17877,36.233,0.275303,-0.362143,-0.172997,0.0684026,0.0139133,0.358875,-0.310883,-0.439215,-0.266253,0.635739,0.682825,-0.0880628,0.389664,-0.0276329,-0.104563,-0.0467956,-0.106475,-0.0113754,-0.0254486,0.0077986,-0.153289,-0.0549438,1,-0.507497,-0.507497,1
133.45,0.993199,0.0633464,6,63,0,-88.1529,0.578844,0.552853,1.24974,1.01616,1.02843,-1.28666,-0.309813,0.240773,-0.0866362,-0.113616,0.30131,-0.0637321,-0.749876,-1.06786,0.0412045,-1.22873,-1.34661,-0.184129,-0.375816,0.00207775,1.11296,0.325348,0.00866116,-0.309889,0.367991,0.546155,0.994403,1.78239,1.16493,-1.1866,-1.20513,-0.0355598,-0.52353,-0.128114,-0.213237,0.859987,-0.640468,-1.92651,0.182792,-0.339768,-1.43742,-0.803804,-0.690382,-0.143627,0.975632,0.732106,0.196278,-0.173071,0.325479,0.342306,0.592413,-0.044258,2.94431,0.175092,0.333066,0.539919,0.7708,0.182521,0.0118612,0.420841,-0.270113,-0.182554,-0.586097,-0.263156,-0.476125,-0.304585,-0.0361306,0.585018,-0.526169,0.396156,-0.0156526,-1.53336,0.134819,1,-0.84106,0,0.540941,1.39165,0.318422,28.142,0.47637,-0.0615916,0.243667,0.751377,0.254005,0.585663,-0.254051,-0.366221,-0.423875,0.814139,0.55131,0.010368,0.519003,0.0104781,-0.0118283,-0.0468382,-0.159233,-0.0520637,-0.011535,0.075348,-0.247306,-0.108791,1,-0.84106,-0.84106,1
145.6,0.990296,0.06494,6,63,0,-105.18,0.685269,0.532515,1.01422,1.0725,1.10899,-1.25227,-0.167983,0.094597,0.0170421,0.10361,-0.296702,0.169871,-0.542526,-1.16124,-0.113998,-0.683749,-1.13915,-0.375824,-0.638543,-0.0804176,1.03427,0.262173,-0.574708,-0.240898,0.415596,0.376416,1.87595,1.36675,1.23223,-1.09218,0.612795,0.298061,0.000648105,-0.912149,0.51114,-0.0323288,-0.278824,-0.488118,-0.624752,-0.812663,-0.948601,-1.31706,-0.00995947,0.164061,1.53593,-0.25113,0.405024,0.86068,0.474379,0.398449,0.0474582,-0.567226,0.85261,0.14952,0.813987,0.788429,-0.583613,0.0875581,-0.195813,0.506079,-0.21399,-0.52701,-0.589199,-0.756005,-1.25459,-0.648696,-0.278769,0.725428,-0.0542486,0.686185,0.476544,-1.32012,0.165152,1,-0.673843,0,0.738874,0.690203,0.600522,39.4768,0.27501,-0.391501,0.103199,0.544176,0.0604329,0.349297,-0.363744,-0.521797,-0.447732,0.500692,0.473607,-0.140178,0.607844,0.30067,-0.577998,-0.122315,-0.299738,-0.0481749,-0.250752,0.138807,-0.31762,-0.0662228,1,-0.673843,-0.673843,1
134.747,0.987579,0.0661951,6,63,0,-109.959,0.577534,0.427106,1.09003,1.01203,1.21513,-1.35489,-0.176136,0.452805,0.492869,0.271806,-0.111031,-0.15712,-0.356801,-1.05003,0.0797477,-0.808752,-1.22475,-0.562558,-0.152299,0.155425,1.41756,0.587521,-0.14907,-0.385623,0.520428,0.578916,0.00943626,1.26972,0.483166,-1.05893,-0.723204,-0.594043,0.954212,0.607247,-1.32418,-0.474996,-0.419982,-1.47246,0.458038,-0.573119,0.253887,-1.50662,-0.0571422,-0.242187,1.46315,0.257628,-0.172822,-0.321124,0.349867,0.413836,-0.656582,-0.45855,1.92271,-0.331016,-0.485275,0.222464,-0.0714283,0.0420599,-0.338207,0.563083,-0.7963,-1.28845,-2.25964,-0.649169,-0.780313,-1.1752,-1.07651,1.11104,-1.68257,0.876627,-0.736931,-1.3475,0.225106,1,-0.00803702,0,0.999968,0.511662,0.201438,37.5809,0.211744,-0.234622,-0.169368,0.113826,0.0215204,0.288108,-0.659253,-0.332155,-0.601303,0.568479,0.448536,-0.132927,0.388038,-0.097214,-0.0147481,-0.0681938,-0.161312,-0.453079,-0.156129,-0.214941,-0.340722,-0.149861,1,-0.00803702,-0.00803702,1
131.116,0.969343,0.067119,6,63,0,-92.2964,0.66845,0.473852,0.966844,0.695519,1.26614,-1.09151,-0.545515,-0.117224,0.257738,0.429574,-0.0393957,-0.169593,-0.3726,-1.41482,-0.0256712,-0.854687,-1.1568,-0.454275,-0.0273749,0.0301358,1.36117,0.752127,-0.593706,-0.386596,0.327754,0.377813,1.35525,0.895366,1.51284,-1.36589,-0.902737,0.525267,0.629511,0.28659,0.123978,0.182421,-0.827269,-0.61995,0.0810276,0.408477,-0.836545,-1.19551,0.0887703,-1.14433,1.01416,0.104126,0.134572,0.383187,0.298563,0.516465,-0.669687,-0.577516,2.0318,-0.211666,1.00744,0.242474,1.41024,-0.538945,-1.02119,0.599668,-0.175724,-1.12184,-0.602955,-1.52906,0.275671,-0.614948,0.381092,0.993825,-0.195779,0.842444,0.585473,-1.2363,0.242097,1,-0.369728,0,0.92914,0.626086,0.436748,29.5393,0.323352,-0.361575,-0.132521,0.151809,-0.337426,0.375444,-0.702371,-0.957324,-0.38501,0.62222,0.527443,-0.355156,0.91776,0.442998,0.53312,-0.32737,-0.168142,-0.0635257,0.358777,0.253948,-0.239928,0.101549,1,-0.369728,-0.369728,1
125.896,0.98938,0.0657871,6,63,0,-81.8514,0.638575,0.7174,1.12442,1.10518,1.1585,-1.17754,-0.0452945,0.687926,0.217061,-0.0340137,0.000555826,0.070655,-0.681385,-0.781671,-0.0579611,-0.725591,-1.20849,-0.228345,-0.514608,-0.0510733,1.14436,0.182345,-0.342959,-0.187989,0.335875,1.09191,0.958268,1.40974,0.892339,-0.385618,0.749598,-0.326951,-0.0103945,0.281625,-0.490863,-0.943258,-0.115665,-1.00081,-0.142466,-1.51429,-0.858404,-0.188136,-0.404849,0.968874,1.74002,1.08838,-0.873193,-0.920343,0.238866,0.948139,-0.735788,-1.13144,1.21239,-0.746869,-0.433669,1.0718,-1.17009,-0.00639851,0.646686,1.17062,0.143022,-0.915543,-0.422777,-1.10093,-0.270583,-0.480139,-0.925183,0.806962,-1.05364,1.29343,-1.08744,-1.31849,0.0286432,1,0.0653469,0,0.997863,0.394181,0.0581559,25.9237,0.373739,-0.445992,-0.294402,0.422483,-0.00252217,0.461434,-0.36089,-0.433967,-0.189262,0.318089,0.509848,-0.0390957,0.0660569,-0.0280048,-0.0638289,0.0375039,0.0127485,-0.0280138,-0.0198863,-0.0555145,-0.0580775,-0.0581905,1,0.0653469,0.0653469,1
124.998,0.991551,0.066911,6,63,0,-89.7869,0.631219,0.630056,1.04681,0.719249,1.3069,-1.06097,-0.0830171,0.408596,0.195701,0.121652,0.00126935,-0.246535,-0.360391,-0.947102,0.0588313,-0.809497,-1.21885,-0.139681,-0.0392194,0.0217484,1.60258,0.30515,-0.490068,-0.364984,0.340004,2.18317,0.994065,1.836,0.522393,-0.854944,-0.141155,0.406957,0.835793,0.89136,0.00833082,-0.272153,-0.176413,-0.279353,0.46827,-0.831907,-1.59235,-0.867774,-0.772548,-0.0352783,1.27903,1.46479,-0.800105,-1.21665,0.495928,0.570573,-0.873067,-0.503989,-0.481856,0.244078,-1.54493,0.889346,-0.139767,-0.28181,0.433759,0.723574,0.315627,-1.34522,-0.31931,-0.956221,-0.0194286,-0.691492,0.00109872,1.69891,-0.830552,0.7548,-0.667631,-1.38238,0.0671835,1,-0.708566,0,0.705645,0.45662,0.0463832,28.8049,0.260535,-0.230131,0.111451,0.406093,-0.12868,0.330398,-0.614255,-0.43663,-0.315749,0.775756,0.344657,-0.0473277,0.000792675,-0.0585874,-0.0338034,0.0234588,-0.0134501,0.0337604,0.0307908,0.0227622,-0.0830196,-0.0466586,1,-0.708566,-0.708566,1
