# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = mei_hr_model
# start_datetime = 2024-11-09 16:30:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/RtmpEx394J/standata-214b7c601103c8.json
# init = 0
# random
#   seed = 232
# output
#   file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/mei_hr-202411091730-3-2550f4.csv
#   diagnostic_file =  (Default)
#   refresh = 250
#   sig_figs = -1 (Default)
#   profile_file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/mei_hr-profile-202411091730-3-6fbed2.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --O1 --name=mei_hr_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,am.1,am.2,am.3,am.4,am.5,am.6,am.7,am.8,am.9,am.10,am.11,am.12,am.13,am.14,am.15,am.16,am.17,am.18,am.19,am.20,am.21,am.22,am.23,am.24,am_pred.1,am_pred.2,am_pred.3,am_pred.4,am_pred.5,am_pred.6,am_pred.7,am_pred.8,am_pred.9,am_pred.10,am_pred.11,am_pred.12,am_pred.13,am_pred.14,am_pred.15,am_pred.16,am_pred.17,am_pred.18,am_pred.19,am_pred.20,am_pred.21,am_pred.22,am_pred.23,am_pred.24,z_g.1.1,z_g.2.1,z_g.1.2,z_g.2.2,z_g.1.3,z_g.2.3,z_g.1.4,z_g.2.4,z_g.1.5,z_g.2.5,z_g.1.6,z_g.2.6,z_g.1.7,z_g.2.7,z_g.1.8,z_g.2.8,z_g.1.9,z_g.2.9,z_g.1.10,z_g.2.10,z_g.1.11,z_g.2.11,v_mu.1,v_mu.2,L_Rho_g.1.1,L_Rho_g.2.1,L_Rho_g.1.2,L_Rho_g.2.2,sigma_g.1,sigma_g.2,k,v.1.1,v.2.1,v.3.1,v.4.1,v.5.1,v.6.1,v.7.1,v.8.1,v.9.1,v.10.1,v.11.1,v.1.2,v.2.2,v.3.2,v.4.2,v.5.2,v.6.2,v.7.2,v.8.2,v.9.2,v.10.2,v.11.2,Rho_g.1.1,Rho_g.2.1,Rho_g.1.2,Rho_g.2.2
-193.144,0.992426,0.0539075,6,63,0,224.284,0.693853,0.54273,0.871507,0.580355,1.20364,-1.26017,-0.494098,0.409001,0.122204,0.175875,-0.241422,0.063343,-0.679133,-1.33642,0.00367708,-0.752718,-1.6492,-0.223458,-0.550983,-0.0297892,1.54574,0.47448,-0.592869,-0.403849,0.351986,0.138056,1.12617,0.117813,0.929454,-0.560192,-1.44025,-1.58836,-0.663691,-0.0562048,-0.81222,-0.654547,0.62334,-0.972741,-0.579312,0.409185,-0.913386,-0.565954,0.0685994,-0.211212,0.907349,0.395349,0.505532,0.698742,1.02474,1.01305,-1.22219,-0.674094,-0.580588,-1.33143,-0.0353114,-0.659346,-0.163304,0.219734,-0.899488,1.61075,0.627801,0.570118,-0.583509,0.191361,1.589,-0.116008,1.11811,0.155238,-0.0829881,-0.730101,0.246039,0.519867,-0.229947,1,0.311727,0,0.950172,0.546306,0.289364,0.406555,0.553437,-0.368262,-0.72737,-0.360204,0.120042,0.879964,0.311459,0.104542,-0.063376,0.0848075,-0.398858,-0.244657,-0.220435,-0.129807,-0.104374,-0.22749,0.317905,-0.109007,0.454149,0.296955,-0.00881434,0.00179037,1,0.311727,0.311727,1
-199.451,0.997769,0.0547571,6,63,0,234.166,0.642079,0.290874,0.969425,0.650964,1.38158,-1.24031,-0.549932,0.411978,-0.0769526,0.459543,-0.17152,-0.448608,-0.639244,-1.01729,-0.342896,-0.45576,-1.31035,-0.469679,-0.329634,-0.13051,1.06,0.444291,-0.434104,-0.672478,0.239513,0.330884,0.322009,0.803707,0.940004,-1.05971,-1.15566,-0.622904,-0.948848,-0.250022,-0.897228,-0.385937,-0.75438,-0.98429,-0.134403,0.076279,-0.562503,-0.0251842,-0.0107131,-0.478107,0.398605,0.890416,0.56822,0.170574,0.539383,1.26533,-2.15091,-0.44607,-0.946738,-1.94411,-1.40706,0.529219,-2.25501,0.608859,-0.116236,1.62222,-0.680685,0.808336,-0.478012,0.40544,1.07229,-0.107552,1.59579,-0.290107,-0.231803,-0.160105,-0.166704,0.489766,-0.191385,1,-0.536153,0,0.844121,0.484435,0.145811,0.28766,0.612971,-0.216092,-0.941798,0.256372,0.294953,0.78586,0.391586,0.19641,-0.0521021,-0.140538,-0.0775603,-0.363658,-0.0816542,-0.0211985,-0.318925,-0.0619055,-0.210601,-0.122028,0.100284,0.204821,-0.00585114,-0.00800183,1,-0.536153,-0.536153,1
-200.292,0.973011,0.0560587,6,63,0,243.129,0.667283,0.467954,0.795251,0.808919,1.25365,-1.30243,-0.377331,0.812156,0.10239,0.28034,-0.22097,-0.467418,-0.618776,-1.15664,-0.319516,-0.394162,-1.22509,-0.205139,-0.46665,-0.00341373,1.03729,0.392429,-0.482249,-0.581844,0.45831,0.407631,-0.086938,1.51603,0.59993,-0.673017,-1.77616,-0.800048,-1.01918,-0.0695779,-1.09407,-0.488788,-1.00799,-0.842988,-0.0963162,0.232322,-0.403932,0.0889252,0.0215454,-0.00180231,0.167796,0.529365,0.962208,-0.00392168,0.888189,0.941354,-1.96132,-0.375259,-0.905023,-1.7399,-1.48847,-0.272756,-0.427952,0.610353,-0.709839,1.41769,-0.870405,1.06607,-0.481687,0.413754,1.21831,0.143892,0.833047,-0.153363,0.0155341,-0.361025,0.044109,0.538898,-0.0363245,1,-0.528526,0,0.848917,0.493368,0.247173,0.33189,0.464433,-0.185141,-0.85841,-0.134569,0.301128,0.699441,0.525963,0.204133,0.0709917,-0.0756645,-0.178118,-0.534518,-0.140878,-0.085028,-0.0541648,-0.22868,-0.36784,-0.240341,0.201585,0.156,0.0232945,0.0564188,1,-0.528526,-0.528526,1
-196.124,0.998565,0.0553062,6,63,0,235.216,0.677936,0.672841,1.34925,1.1131,0.840257,-1.14469,-0.379532,-0.17794,0.19336,0.0408183,-0.0915567,0.369974,-0.71457,-0.7661,0.0425392,-0.855556,-1.44381,-0.441175,-0.202365,0.0466033,1.56344,0.723678,-0.551457,-0.0889297,0.275259,0.260997,1.26025,0.966617,0.027912,-1.56658,-1.26363,-2.41818,-1.2145,-0.480357,-0.30511,-1.00219,0.170536,-1.11231,-0.558908,-0.710775,-0.94234,-0.171663,-0.0480005,0.26677,1.16772,0.59944,-0.12034,0.327038,0.911595,0.577983,-0.810481,-0.0318772,1.4825,-1.39109,1.10507,-0.840646,0.0323652,-0.0120212,-1.94898,0.924736,0.960886,0.46058,0.0270246,0.21195,-0.9819,-0.144795,2.45554,-0.590937,-1.19333,-0.468679,-1.02773,0.63601,-0.26845,1,0.373938,0,0.927454,0.751393,0.0887255,0.269221,0.434293,-0.0239523,-1.04525,-0.631656,-0.00903262,0.69484,0.346077,0.159258,-0.108798,-0.444026,-0.352162,-0.0475172,0.120936,0.0447814,-0.0252275,-0.160778,0.109751,0.0175049,-0.0737673,0.197259,-0.117804,-0.10012,1,0.373938,0.373938,1
-204.336,0.983491,0.0566752,6,63,0,239.347,0.652793,0.540183,0.962823,0.829324,1.52484,-1.47119,-0.63659,0.418323,0.0400194,0.210023,-0.0110328,-0.160363,-0.355055,-1.33394,-0.226413,-0.647414,-1.1992,-0.28378,-0.486795,0.607793,0.844313,0.204177,-0.0802379,-0.213773,0.468331,2.0443,2.2065,2.19697,1.98428,-1.16563,-1.45679,-1.15177,-0.610806,0.0832251,0.315763,-0.172084,-1.58162,-0.592145,-0.632698,-0.303997,-0.643678,0.108706,0.15706,0.756394,-0.451841,0.785569,1.26989,0.640234,1.41712,0.633583,-0.73174,-0.324909,-0.395242,-0.679346,0.99688,-0.979779,-0.158018,-0.0183716,-0.26157,0.724518,-0.366642,0.102541,-0.47976,-0.0197871,0.152534,-0.617034,0.881302,-0.593205,-0.201848,-0.467748,0.941168,0.83633,-0.0664247,1,-0.0197818,0,0.999804,0.723945,0.335523,0.36436,0.45868,-0.235216,-0.491809,-0.709307,-0.0133001,0.524512,0.0742344,-0.0143248,-0.446699,-0.429448,-0.338624,-0.249673,-0.130431,0.33892,-0.0465054,-0.0876239,-0.127802,-0.16162,0.0513,0.299735,-0.0637744,0.318827,1,-0.0197818,-0.0197818,1
-201.989,0.996615,0.0567874,6,63,0,250.287,0.69307,0.538046,0.912268,0.779827,1.24843,-1.30942,-0.741616,0.442291,0.206792,0.216314,0.131577,-0.085256,-0.354966,-1.23705,-0.107753,-0.75906,-1.4339,-0.533047,-0.45179,0.572249,0.87702,0.469325,-0.265329,-0.143855,0.442198,1.74128,1.68984,2.22868,1.45683,-1.4587,-0.8988,-0.712848,-1.05618,0.392806,0.0438499,-0.339092,-1.16759,-0.506176,-0.620118,0.149106,0.133408,0.304202,0.215042,-0.303387,0.306378,0.559086,0.815304,0.702771,0.278777,0.439911,-0.394074,-0.633898,-0.717748,-0.971432,1.16433,0.12855,-0.995651,-0.116935,-1.21048,0.52711,0.461237,0.0414394,0.194542,-0.331608,-0.0205467,-0.275589,1.44749,-0.304485,-0.698709,-0.486855,0.450759,0.837054,-0.115087,1,0.335618,0,0.941998,0.962579,0.421447,0.285213,0.423449,-0.610177,-0.93508,0.123739,-0.112559,0.507385,0.0398887,-0.319199,-0.265276,-0.29309,-0.468637,-0.0942251,-0.37461,0.324836,-0.377093,-0.497104,0.257669,0.0830952,-0.0550615,0.535676,-0.320457,0.110089,1,0.335618,0.335618,1
-200.268,0.998824,0.0580103,6,63,0,240.529,0.658981,1.06806,1.14934,1.09808,1.20768,-1.20538,-0.344374,0.412993,-0.0370223,0.0155524,-0.0191677,0.216175,-0.838261,-1.24323,0.0710446,-0.745093,-0.894581,0.0347979,0.0787071,-0.0288719,1.49095,0.557045,-0.326657,0.0326638,0.311328,0.441592,0.578224,0.839641,0.645415,-0.831875,-1.93494,-2.15301,-0.641558,-0.132922,-0.342129,-0.786737,0.244289,-0.826101,0.44911,0.197991,-0.881995,0.522128,0.282247,0.864684,1.18896,0.134165,0.344075,0.389762,1.5935,0.658697,0.855288,-0.538442,-0.885255,-1.43269,0.33284,-1.30823,-2.70462,0.0795871,-0.386813,0.944249,1.06407,0.241691,0.926829,-0.258621,0.500987,-0.646226,1.95248,-0.573629,0.205483,-0.344958,-0.711465,0.789431,-0.262899,1,-0.891286,0,0.453442,0.66113,0.259099,0.323731,0.435484,-0.35598,-0.947195,-0.864912,0.0526174,0.624271,0.159789,-0.170982,-0.427239,-0.379243,-0.228062,-0.0516289,0.0203375,0.369957,-0.0156443,-0.0638243,-0.0930429,0.0530757,0.118583,0.378623,0.15661,-0.00392588,1,-0.891286,-0.891286,1
-194.613,0.967831,0.0594439,6,63,0,246.917,0.682744,0.478284,1.0943,0.760105,1.27355,-1.27572,-0.608054,0.425142,-0.0325243,0.209042,0.399168,0.171253,-0.35398,-1.49034,-0.0851469,-0.672381,-1.35173,0.221423,-0.385804,-0.0163139,1.4092,0.386414,-0.688267,-0.0775619,0.505161,0.766888,0.762309,0.613327,0.910254,-1.5439,-2.31273,-2.03482,-0.683229,0.686912,-0.510202,-0.893212,-0.0767306,-0.63572,-0.101347,0.0442132,0.261218,0.91639,0.944923,0.329452,0.648487,0.0725944,0.403201,0.633523,1.49529,0.558393,0.0480397,-0.478378,-0.471485,-1.28233,-0.616857,-0.764988,-0.413033,-0.0818553,-0.0408905,1.02481,0.465831,0.553026,0.83492,-0.791356,0.0782127,-0.747661,1.96266,-0.536939,-0.473856,-0.744136,1.40545,0.798661,-0.237438,1,-0.625949,0,0.779864,0.544105,0.344718,0.336764,0.303824,-0.260288,-0.697721,-0.416234,-0.0445379,0.557604,0.300904,-0.430581,-0.406806,-0.292151,-0.404888,-0.107573,-0.0235283,0.110863,0.0540287,0.00666966,-0.0958981,0.105125,0.191781,0.688955,-0.0115299,0.538397,1,-0.625949,-0.625949,1
-190.545,0.995892,0.0581942,6,63,0,224.153,0.668976,0.530694,1.01249,0.956381,1.14518,-1.35571,-0.563398,0.157405,0.0735341,0.280833,0.343621,0.0166725,-0.651808,-1.34361,-0.0978628,-0.941399,-1.55298,0.0317229,-0.412465,0.0173011,1.15464,0.324163,-0.769582,-0.272871,0.60123,1.29932,0.298176,0.57232,0.868956,-1.80984,-1.70178,-1.58024,-0.479839,0.4801,-0.459375,-0.999091,-0.0725959,-0.768103,0.416855,-0.00497041,0.123133,0.403602,0.740265,0.214473,0.648811,0.688334,0.383506,0.532833,1.4571,0.737314,0.0417392,0.0533073,-0.257842,-1.37424,0.0149855,-0.587638,0.0274413,0.323325,-0.527425,0.999824,1.06737,0.431119,-0.0650922,-0.851648,-0.853524,-0.733046,1.65743,-0.624674,-0.190557,-0.700804,1.32388,0.765026,-0.324919,1,-0.441971,0,0.897029,0.514933,0.293561,0.373225,0.379667,0.0274497,-0.70764,-0.302594,0.166491,0.514843,0.221997,-0.438542,-0.37747,-0.321666,-0.360867,-0.0846718,-0.0748144,0.182247,0.0834695,-0.180838,0.151349,-0.0730765,-0.114263,0.531565,0.0308688,0.439547,1,-0.441971,-0.441971,1
-193.177,0.997815,0.0593651,6,63,0,223.932,0.669785,0.59743,0.880802,0.912713,0.969316,-1.34703,-0.693046,0.276772,0.0273811,0.0688073,0.38274,0.090684,-0.637622,-1.40872,0.015174,-0.856291,-1.31755,-0.0359107,-0.279545,0.109021,1.28006,0.396513,-0.765011,-0.131156,0.36896,1.08592,0.825185,1.25999,-0.166546,-1.72428,-1.04658,-0.889159,-0.383087,0.418678,-0.377725,-1.0551,-0.254541,-0.902072,0.310661,0.175133,-0.435522,0.513539,0.641625,0.140432,0.6654,1.17305,0.355134,0.673849,1.267,0.846475,0.825408,-0.173999,-1.59089,-1.11866,1.52455,-0.963081,-0.697764,-0.000950207,-0.405502,1.28927,0.550372,0.401562,-0.010175,-0.675245,-0.710317,-0.276686,1.36259,-0.539352,-0.584767,-1.2991,-0.599338,0.7631,-0.241594,1,-0.587008,0,0.809581,0.477372,0.360484,0.362371,0.404084,-0.0830624,-0.534018,-0.459748,-0.000453603,0.615461,0.191695,-0.322343,-0.132082,-0.257471,-0.620156,0.0617679,-0.427469,0.681641,0.000158428,-0.118141,-0.112197,-0.0879428,-0.064413,0.456207,-0.0565286,0.099988,1,-0.587008,-0.587008,1
-198.77,0.993298,0.0607216,6,63,0,236.96,0.654676,1.01508,1.07988,0.542424,1.1577,-1.34724,-0.490762,0.190315,0.358504,0.257025,0.0547931,0.282948,-0.550203,-0.635205,-0.140277,-0.931366,-1.31718,-0.210822,-0.348734,-0.366042,1.29972,0.748352,-0.437506,-0.107239,0.266785,1.64524,0.219608,-0.552187,0.539405,-1.33434,-2.09994,-1.75335,-1.64934,0.12465,-0.717332,0.28371,-0.248342,-0.507956,-0.6934,0.508651,-0.585913,-0.188713,0.00234917,0.29836,1.20554,0.113025,0.39681,0.547644,1.10373,0.761001,-0.345305,-0.205129,0.457376,-1.38622,-0.642896,-0.509815,-0.397549,0.476033,0.205353,1.90289,1.27203,0.586375,-0.130676,-0.0946249,1.13869,-1.51306,1.52237,-0.552583,-0.115292,-0.895559,0.558226,0.609021,-0.288386,1,-0.46352,0,0.886086,0.371071,0.384276,0.34227,0.282385,-0.0761175,-0.514387,-0.189178,0.176642,0.706106,0.217586,-0.0351126,-0.561453,-0.205048,-0.332316,-0.253126,0.192275,0.0280065,-0.0445578,-0.0148678,0.0941848,-0.14894,0.40458,0.787877,0.059169,0.349594,1,-0.46352,-0.46352,1
-178.109,0.921384,0.0616926,6,63,0,230.838,0.671972,0.740665,1.08975,0.588005,1.18685,-1.04041,-0.668555,0.334405,0.107829,0.29937,-0.149123,0.296783,-0.821353,-0.768233,0.00403572,-0.750177,-1.363,-0.402723,-0.0863473,-0.00175031,1.31254,0.657091,-0.47748,-0.184031,0.290565,1.14387,0.757056,1.06407,1.15686,-0.909131,-1.47351,-1.65106,-0.723667,0.660294,0.0817705,-0.23802,-0.318096,-0.790955,0.114335,-0.0393374,-0.351263,0.233945,0.25148,0.248931,0.0814629,0.385645,0.573147,1.13472,1.1302,1.4264,-0.133104,-0.653922,-0.854063,-2.58775,-0.655401,-0.122124,-0.443464,-0.17154,-0.195738,1.79055,0.534694,0.878207,0.740859,-0.092963,0.622193,-1.12098,1.82944,-0.68143,-0.423539,-0.91299,0.178622,0.679055,-0.312082,1,-0.264568,0,0.964367,0.386973,0.376692,0.233271,0.551979,-0.25305,-1.00139,-0.0472587,-0.0663812,0.692896,0.339842,-0.0359742,-0.433787,-0.263695,-0.353302,-0.190508,-0.245084,0.0198101,-0.148926,-0.05401,0.0157904,0.181609,0.235288,0.776296,-0.0859467,0.155877,1,-0.264568,-0.264568,1
-179.363,0.983227,0.056456,6,63,0,216.104,0.635072,0.445746,1.16941,1.27384,1.04929,-1.36363,-0.349502,0.0280125,-0.0609426,0.181157,0.128707,-0.262452,-0.5684,-1.29165,-0.16908,-0.541921,-0.992705,-0.197994,-0.597125,0.0898065,1.12164,0.135481,-0.441746,0.00740881,0.45938,0.0676738,1.43225,1.26116,-0.00741586,-1.02764,-1.24165,-1.22562,-1.30845,-0.263665,-0.854011,-0.542957,-0.256416,-0.258536,-0.521019,0.296991,-0.111456,-0.056484,0.369615,0.269442,1.13437,0.445382,0.182997,0.281339,0.851326,1.27484,-0.503967,-0.570021,0.0143764,-0.919587,1.20171,-1.27897,-0.340285,0.0389565,-0.900845,1.57278,-0.198031,0.687024,-0.954187,0.246586,-0.01095,-0.240754,1.61973,0.0304045,-0.677842,-0.133567,-0.0304824,0.506952,-0.185662,1,-0.0926665,0,0.995697,0.51837,0.494862,0.297925,0.660838,-0.295482,-0.476686,-0.662978,0.0201939,0.815282,0.356132,0.127823,-0.124799,0.0157608,-0.0692373,-0.306782,0.0332233,0.634292,-0.10902,-0.445662,-0.169699,-0.501664,-0.0167032,0.809133,-0.335389,-0.00889467,1,-0.0926665,-0.0926665,1
-179.7,0.9933,0.0565309,6,63,0,220.705,0.63785,0.461718,1.193,1.32648,1.06641,-1.39201,-0.406864,0.018146,-0.0778921,0.25609,0.136219,-0.260497,-0.530597,-1.29796,-0.11013,-0.533758,-0.987667,-0.131219,-0.566614,0.114689,1.1341,0.163297,-0.495628,-0.0108801,0.454617,0.276032,1.36928,1.10847,0.184147,-1.05148,-1.34078,-1.35443,-1.33024,-0.241772,-0.930026,-0.621745,-0.277775,-0.352022,-0.550311,0.310382,-0.177676,-0.00311881,0.211864,0.268991,1.23885,0.319438,0.228125,0.281975,0.854452,1.25212,-0.411359,-0.677578,0.226922,-0.803366,1.20483,-1.20265,-0.56749,0.043606,-0.746341,1.54873,-0.165576,0.713389,-0.988627,0.341364,0.04139,-0.220078,1.6117,0.0711919,-0.68165,-0.0528093,-0.0419575,0.503362,-0.155101,1,-0.0840534,0,0.996461,0.510579,0.48776,0.301212,0.639308,-0.345957,-0.410182,-0.614049,0.0222643,0.790747,0.364241,0.174293,-0.112367,0.0363491,-0.0269633,-0.251269,0.138071,0.618523,-0.226513,-0.364535,-0.14397,-0.509754,0.00612176,0.792364,-0.334224,-0.0182277,1,-0.0840534,-0.0840534,1
-182.319,0.993806,0.0574338,6,63,0,210.813,0.639241,0.461376,1.15521,1.34914,1.04645,-1.39579,-0.383814,0.0215311,-0.0541009,0.259567,0.133858,-0.290379,-0.528999,-1.30621,-0.0997182,-0.522729,-0.989125,-0.145457,-0.618349,0.107378,1.1448,0.203251,-0.478992,-0.0462262,0.461238,0.221342,1.38085,1.1231,0.224363,-1.06362,-1.33443,-1.35216,-1.35458,-0.241216,-0.913057,-0.622347,-0.254896,-0.283873,-0.523932,0.339743,-0.179015,-0.0653853,0.188893,0.326402,1.31888,0.266221,0.216796,0.238761,0.884385,1.2267,-0.428632,-0.671522,0.213575,-0.837682,1.21164,-1.31164,-0.666357,-0.00312455,-0.78875,1.49014,-0.0460521,0.644791,-1.03848,0.367097,0.106099,-0.250356,1.70951,0.0672287,-0.650487,-0.00966752,0.131488,0.501196,-0.151911,1,-0.0887501,0,0.996054,0.513746,0.48349,0.290048,0.630211,-0.344992,-0.430355,-0.673848,-0.00160522,0.765553,0.331259,0.188595,-0.128619,0.0345385,-0.00496665,-0.259059,0.131669,0.619451,-0.264624,-0.379714,-0.0861195,-0.52778,0.0353434,0.834015,-0.316148,0.0637372,1,-0.0887501,-0.0887501,1
-185.985,0.994537,0.0583873,6,63,0,220.216,0.653332,0.697289,1.1224,0.673384,1.2254,-1.13478,-0.537257,0.375453,0.148806,-0.150879,-0.101095,0.593521,-0.808049,-0.932934,-0.0469885,-1.13319,-1.11274,-0.342417,-0.187858,0.0160085,1.67823,0.640161,0.0709539,-0.19618,0.40171,0.993035,1.67717,1.64244,0.972114,-0.843384,-1.34064,-1.72923,-0.415545,-0.220518,0.235503,-0.545171,-0.829462,-1.15033,0.036575,-0.530991,-0.318009,0.596664,0.17048,-0.055845,0.0561022,0.46708,1.15561,0.798513,1.00555,1.48994,-0.40878,0.113486,-0.853384,-1.72592,-0.029175,0.264752,-0.847651,0.47386,-0.685168,2.22849,0.552848,0.792307,0.0956817,0.167987,-0.8652,-0.57801,1.04974,-0.718684,-1.05471,-1.31478,-0.541293,0.574785,-0.028359,1,-0.259612,0,0.965713,0.379682,0.43199,0.244272,0.565704,0.0430885,-0.655302,0.100522,0.179916,0.846118,0.300825,0.0637815,-0.21946,-0.272871,-0.499198,-0.33763,-0.368741,0.18139,-0.383313,-0.338981,-0.0192883,-0.0489406,-0.379783,0.502754,-0.359403,-0.0783638,1,-0.259612,-0.259612,1
-181.679,0.98414,0.0594123,6,63,0,218.268,0.699252,0.65035,0.965157,0.789674,1.31169,-1.61443,-0.491253,0.386029,0.00445577,0.0231136,-0.0697117,0.477504,-0.487575,-0.95868,-0.116943,-0.923471,-1.3331,-0.106666,-0.299822,0.151883,0.901165,0.622478,-0.206816,-0.15766,0.260557,1.14598,1.33184,0.563874,0.934523,-0.614306,-1.1082,-1.56474,-0.847343,-0.629453,-0.191369,-0.443729,-0.253584,-0.955979,-0.755257,-0.270191,-0.245371,1.13781,0.208098,-0.0373174,0.58535,0.802588,0.794329,1.05305,1.21693,1.58051,-0.232866,-0.564125,-0.350799,-1.33369,-0.0249232,0.603854,-0.889604,0.464608,-0.622808,1.90629,0.447661,0.897818,-0.121795,0.650849,-0.100122,-0.375996,0.682854,-0.396542,-0.137233,-0.815527,-0.0723742,0.596431,0.000640333,1,-0.256447,0,0.966558,0.387182,0.606616,0.306188,0.611944,-0.218419,-0.516382,0.233801,0.179887,0.738079,0.347619,0.251997,-0.145579,-0.153534,-0.315757,-0.382408,-0.117926,0.192863,-0.615539,-0.437447,-0.0340742,-0.211081,-0.159954,0.45887,-0.018776,0.0844322,1,-0.256447,-0.256447,1
-184.934,0.985531,0.0595538,6,63,0,218.655,0.68324,0.899133,0.954181,1.05725,1.27187,-1.13084,-0.381552,0.0778235,-0.156157,-0.00244342,-0.0168453,0.119836,-0.479173,-0.759431,0.273761,-0.913269,-1.18898,-0.434993,-0.0962764,0.0753416,1.46594,0.327613,-0.482651,-0.295435,0.259323,0.445946,1.15299,-0.176992,0.675597,-0.830205,-2.08588,-1.37721,-0.601183,-0.00694499,-0.371088,-0.58798,-0.627736,-1.13038,-0.180267,-0.125308,-0.636079,0.477194,0.695692,0.474313,0.538894,0.168605,1.67758,1.1213,1.4733,1.45649,-0.0506076,-0.621341,-0.29381,-0.814006,0.189639,0.988311,-0.422392,0.643593,-0.593816,1.93704,1.47087,0.960283,1.06576,0.540627,-0.138968,-1.09508,0.954841,-0.336715,-0.742953,-0.540409,-0.280072,0.547797,-0.0340628,1,-0.61243,0,0.790525,0.40885,0.468166,0.296997,0.595483,-0.254035,-0.332806,0.404071,0.263133,0.791956,0.392611,0.221035,-0.447722,-0.137666,-0.220946,-0.436332,0.0694119,0.303576,-0.439694,-0.4043,-0.0110211,0.119102,-0.20644,0.667364,-0.178422,0.051292,1,-0.61243,-0.61243,1
-184.62,0.920577,0.0598122,6,63,0,220.48,0.644758,0.576003,1.06536,0.876354,1.39689,-0.991209,-0.384582,0.215865,0.287472,0.34939,0.0532415,-0.0358477,-0.232573,-1.16013,-0.0405787,-0.996371,-1.46694,-0.285938,-0.593589,0.243797,1.19911,0.394946,-0.547667,-0.261697,0.346423,0.54475,0.615941,1.30527,1.52188,-0.919379,-0.102995,-1.71231,-0.789435,-0.697351,-0.652149,-0.781604,-0.618118,-0.399501,0.717037,-0.309107,-0.251049,0.14657,0.0843877,0.294701,0.401353,0.170964,0.181511,0.736415,1.21636,1.566,0.0377051,0.2156,0.386887,-0.816956,0.981343,0.123439,-1.03082,0.409547,-0.8694,1.85339,1.31172,0.844059,0.0653645,0.36349,0.311344,0.413087,1.4977,0.188528,0.350631,0.0403941,-0.660196,0.363285,-0.256728,1,-0.45613,0,0.889913,0.564439,0.287309,0.254306,0.883913,0.121693,-0.461122,0.0696738,0.231165,1.04612,0.47642,0.205168,0.233163,0.106413,0.0228,-0.195585,0.0706649,0.357973,-0.279737,-0.27596,0.0924929,-0.093902,0.0319689,0.328796,0.0649427,-0.174093,1,-0.45613,-0.45613,1
-181.914,0.998135,0.054753,6,63,0,217.484,0.59502,0.660837,1.18294,0.924108,1.24788,-1.28016,-0.19517,0.646963,0.126782,0.100151,-0.216208,-0.0865711,-0.534964,-0.945027,0.112703,-0.928561,-0.891563,-0.292597,-0.162681,-0.139727,1.62271,0.529072,-0.457733,0.0109662,0.449173,1.39537,1.48355,1.83526,0.747888,-1.20834,-1.38855,-1.13309,-0.890525,0.0666683,-0.4493,-0.0770918,-0.547642,-1.20515,-0.433486,0.101615,-0.712417,0.401559,0.456852,0.721657,1.23381,0.608788,0.852977,0.145789,0.796331,1.09907,-0.139752,-0.2549,0.413849,-0.338449,0.720511,0.00994002,-0.466835,0.474355,-0.17454,1.26941,-0.0289002,0.903942,0.223792,0.694783,-0.0824536,-0.25851,1.7425,-0.178464,-0.516149,-0.0902736,0.55454,0.350428,-0.162587,1,-0.0982055,0,0.995166,0.75303,0.726098,0.291369,0.827635,-0.191948,-0.254863,0.00748514,0.357203,0.955901,0.680696,0.523193,-0.194666,-0.134389,-0.0679788,-0.179354,0.317218,0.544767,-0.338038,-0.159945,-0.1114,0.097252,-0.109123,1.27754,-0.360237,0.407141,1,-0.0982055,-0.0982055,1
