# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = rip_mei_meas_er_model
# start_datetime = 2024-11-09 16:32:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1500
#     num_warmup = 1500
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/RtmpEx394J/standata-214b7c423f6b2e.json
# init = 2 (Default)
# random
#   seed = 1239
# output
#   file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/rip_mei_meas_er-202411091732-1-2c6d84.csv
#   diagnostic_file =  (Default)
#   refresh = 250
#   sig_figs = -1 (Default)
#   profile_file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/rip_mei_meas_er-profile-202411091732-1-2e3c9c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --O1 --name=rip_mei_meas_er_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,am.1,am.2,am.3,am.4,am.5,am.6,am.7,am.8,am.9,am.10,am.11,am.12,am.13,am.14,am.15,am.16,am.17,am.18,am.19,am.20,am.21,am.22,am.23,am.24,am_pred.1,am_pred.2,am_pred.3,am_pred.4,am_pred.5,am_pred.6,am_pred.7,am_pred.8,am_pred.9,am_pred.10,am_pred.11,am_pred.12,am_pred.13,am_pred.14,am_pred.15,am_pred.16,am_pred.17,am_pred.18,am_pred.19,am_pred.20,am_pred.21,am_pred.22,am_pred.23,am_pred.24,z_g.1.1,z_g.2.1,z_g.1.2,z_g.2.2,z_g.1.3,z_g.2.3,z_g.1.4,z_g.2.4,z_g.1.5,z_g.2.5,z_g.1.6,z_g.2.6,z_g.1.7,z_g.2.7,z_g.1.8,z_g.2.8,z_g.1.9,z_g.2.9,z_g.1.10,z_g.2.10,z_g.1.11,z_g.2.11,v_mu.1,v_mu.2,L_Rho_g.1.1,L_Rho_g.2.1,L_Rho_g.1.2,L_Rho_g.2.2,sigma_g.1,sigma_g.2,theta,v.1.1,v.2.1,v.3.1,v.4.1,v.5.1,v.6.1,v.7.1,v.8.1,v.9.1,v.10.1,v.11.1,v.1.2,v.2.2,v.3.2,v.4.2,v.5.2,v.6.2,v.7.2,v.8.2,v.9.2,v.10.2,v.11.2,Rho_g.1.1,Rho_g.2.1,Rho_g.1.2,Rho_g.2.2
119.93,0.991174,0.0690016,6,63,0,-75.6899,0.676501,0.219521,1.19851,1.16777,0.856383,-1.20919,-0.334393,0.180159,0.122443,-0.0125074,0.232064,0.260657,-0.360137,-1.11472,0.258548,-0.832105,-1.24802,-0.221643,-0.363329,-0.201598,1.19812,0.836978,-0.315473,-0.304264,0.425872,0.828992,1.76897,1.89434,1.06713,-0.253692,0.0925209,0.716567,-0.19355,-0.19533,0.562514,1.25141,-0.280756,0.0438534,0.8225,0.456585,-1.90961,-1.34332,-0.711756,-0.0108017,0.561685,0.498441,-0.0128694,0.270462,0.821412,0.706433,-0.142834,-1.19982,0.172261,-0.154512,0.485267,0.828306,1.66211,-0.16254,0.557031,0.96205,1.04241,-0.874262,-1.17086,-0.726188,0.646116,-0.481235,-0.858188,1.65719,-0.0732071,1.17084,0.502211,-1.39267,0.0319379,1,-0.517124,0,0.85591,0.339495,0.119188,31.5364,0.239831,-0.407332,-0.052456,0.281206,-0.0551815,0.326611,-0.296807,-0.246537,-0.163377,0.562607,0.397494,-0.058112,0.0915237,0.0590273,0.118506,0.0668431,0.0470447,-0.0655594,0.110671,-0.0578864,-0.109609,-0.0209321,1,-0.517124,-0.517124,1
133.972,0.998839,0.0693126,6,63,0,-82.372,0.667286,0.807648,0.973624,0.809293,1.24998,-1.16462,-0.302235,0.532972,-0.189595,0.25611,-0.159235,-0.238767,-0.779993,-0.833834,-0.165744,-0.753236,-1.43313,-0.22275,-0.380031,0.290869,1.60963,0.169087,-0.602681,-0.376535,0.561898,-0.0986526,0.459078,0.544496,1.11753,-1.61776,-0.0971213,-0.0987103,-0.532657,0.375224,-0.31955,-1.26212,-0.425727,-1.17172,-0.640601,-1.23203,-0.479937,-0.420507,0.310445,-0.118597,2.37528,0.738941,-0.206984,-0.0210045,0.652865,0.589633,-0.465222,-0.464257,1.42155,-0.354184,-0.885085,0.961444,-2.18529,0.290042,-0.664962,0.642692,-1.02577,-0.355824,-0.719551,-0.62986,-0.465584,-0.19852,-0.0410863,1.41945,-0.229164,0.937634,0.635542,-1.556,0.168504,1,-0.340456,0,0.94026,0.618215,0.189263,29.4912,0.36452,-0.28701,-0.218962,0.594379,0.179308,0.397322,-0.219975,-0.389389,-0.122728,0.877528,0.579659,-0.120783,0.282889,-0.134685,-0.450837,-0.137023,-0.223955,-0.105121,-0.0422682,0.00548022,-0.132245,0.0526816,1,-0.340456,-0.340456,1
134.154,0.999002,0.0701229,6,63,0,-99.8219,0.601673,0.326356,1.28784,0.915104,1.21299,-1.33847,-0.524729,0.191815,0.437518,-0.00964691,0.0461779,0.249929,-0.384484,-1.24947,0.0492481,-1.02384,-1.15756,-0.52346,-0.351917,-0.270469,0.930287,0.739763,-0.231247,-0.0943486,0.069815,0.86673,1.3113,1.10565,1.56784,-0.905882,-0.723344,0.642135,0.413355,0.33924,0.439008,0.866335,-0.651671,-1.12865,-0.283181,-0.735397,-1.21589,-1.43686,-0.487607,-0.460692,0.754584,-0.184165,-0.712226,0.218143,0.163847,-0.237209,-0.638668,-0.377131,1.80379,-0.102761,0.960338,0.391975,1.79009,-0.736461,0.150117,0.524351,-0.296985,-1.95411,0.122545,-2.38878,-0.136872,-1.05538,0.0453392,0.98813,-0.856389,1.3578,-0.615379,-1.10278,0.18927,1,0.177318,0,0.984154,0.339017,0.449314,41.5616,-0.0804179,-0.127854,-0.0348377,0.132886,-0.249672,0.177764,-0.662477,-0.809836,-0.35779,0.334993,0.460318,-0.301314,0.767579,0.416468,0.822794,0.00770606,-0.089549,-0.101498,-0.250841,-0.0640346,-0.299964,-0.163938,1,0.177318,0.177318,1
128.416,0.93533,0.0709513,6,63,0,-94.4687,0.730899,0.823479,0.918383,1.02039,1.21545,-1.1424,-0.152815,0.448599,-0.202194,0.394755,-0.0696496,0.117234,-0.79079,-0.946034,0.0860529,-0.729556,-1.35472,-0.543839,-0.212638,0.136462,1.42731,0.363284,-0.598548,-0.455229,0.520778,-0.0827634,0.878993,0.703911,1.56485,-1.87461,-0.143476,0.013463,-0.378925,-0.156084,-0.55099,-0.339125,-0.46929,-1.23686,-0.0255181,-1.63376,-0.797101,-1.95405,0.0580657,-0.855813,1.89338,0.320628,-0.265629,-0.294124,-0.175656,0.446175,-0.315396,-1.37631,1.98629,-1.05259,0.802149,0.341086,-1.99309,-0.547226,-0.362485,0.388707,-0.442766,-1.45866,-0.785074,-1.35583,0.540262,-1.44389,0.696772,0.773398,-0.658476,0.192583,-1.53421,-1.08328,0.111319,1,-0.340538,0,0.940231,0.401168,0.163797,27.6994,0.178991,-0.552129,-0.422263,0.136833,-0.21953,0.155937,-0.585169,-0.543916,-0.579244,0.310262,0.0772582,-0.0734607,0.382673,0.182249,-0.325976,-0.0253015,-0.089871,-0.039544,0.158832,0.187847,-0.14455,-0.247021,1,-0.340538,-0.340538,1
123.585,0.967065,0.0676632,6,63,0,-86.603,0.580353,0.389316,1.17145,0.572959,1.20306,-1.33617,-0.303824,0.224757,0.343026,-0.0101472,0.0367788,0.152325,-0.525103,-1.07955,-0.0783955,-1.28414,-1.11892,-0.477128,-0.450289,-0.0192119,1.15938,0.596749,-0.17654,-0.13798,0.294357,1.04408,0.848188,-0.0430522,1.11545,-0.44926,0.340442,0.0379604,0.290274,0.0408341,0.101327,1.05466,-0.600145,-0.582575,0.622211,-1.21529,-2.07626,-1.38901,-1.21819,-0.023408,1.20051,0.68644,0.0105922,0.233592,0.271927,-0.0686442,-1.59794,-0.840465,2.18815,-0.784797,-0.701339,0.363704,0.190764,-0.9297,-1.09943,0.320698,-1.56066,-1.66057,0.969035,-2.04261,-0.967219,-0.748735,-0.277217,1.51193,0.136852,1.6213,1.34041,-1.25543,0.131688,1,0.17865,0,0.983913,0.350215,0.0891075,29.151,-0.0240402,-0.294343,-0.274848,0.127375,-0.325595,0.112313,-0.581557,-0.715352,-0.262218,0.529502,0.567803,-0.14119,0.178464,-0.0739825,0.0225149,-0.111192,-0.131724,0.0585244,-0.117316,-0.0362239,0.036067,0.143329,1,0.17865,0.17865,1
113.524,0.970976,0.0664631,6,63,0,-69.7486,0.584531,0.259197,1.11325,0.711287,1.30623,-1.50223,-0.35068,0.359808,0.269876,-0.0524845,0.159061,-0.0250119,-0.565779,-1.10643,-0.0829734,-0.98157,-1.29334,-0.47779,-0.656256,-0.176936,1.25661,0.792993,-0.223495,-0.184221,0.541874,0.67473,1.21539,0.583673,1.07579,-1.15542,-0.0473673,0.16655,-0.00463859,-0.143504,-0.326256,0.355578,-1.34497,-0.81422,0.484574,-1.54161,-1.76088,-1.01582,-1.13078,-0.554947,0.972015,0.616552,-0.0899009,-0.210848,1.17306,-0.289664,-0.367403,-1.20207,1.61037,-0.41007,0.118926,1.81297,-0.38173,-0.733153,0.216237,0.577193,-1.38991,-0.760233,0.461965,-2.00267,0.280837,-1.02891,-0.0443504,1.54899,-0.814219,1.75942,3.22043,-1.23185,0.145837,1,0.0689003,0,0.997624,0.282621,0.0498281,38.253,-0.0818652,-0.33973,-0.115895,0.512384,-0.207205,0.163127,-0.214858,-0.565997,-0.290792,0.437778,0.497249,-0.0192579,0.0759239,0.00450394,-0.0127515,0.00823204,-0.0671102,0.0203541,0.00708479,-0.00573707,-0.0351566,0.166127,1,0.0689003,0.0689003,1
117.56,0.999864,0.0655238,6,63,0,-74.2078,0.66898,0.771634,1.12952,1.07444,1.26636,-1.01761,-0.347215,0.456368,-0.0114229,0.173504,-0.146863,0.128766,-0.728339,-0.870119,0.100991,-0.761625,-1.23831,-0.111914,-0.295412,0.0336192,1.16084,-0.0321139,-0.548991,-0.235017,0.222221,0.169821,1.36507,1.75658,1.65805,-1.39932,-0.360481,0.609683,0.453619,-0.640226,0.465844,-0.328451,-0.138446,-0.740635,-0.568705,-0.0844104,-0.654753,-1.63114,-0.433878,-0.743704,1.10571,-0.54094,-0.346025,0.0749108,-0.982712,1.41605,0.4313,0.306978,2.82847,-0.783391,0.445021,-0.0628323,0.558291,-1.03235,-0.373728,0.535926,0.63007,-2.38035,-0.520205,-1.34432,-0.181252,-1.46661,0.192145,1.67986,0.757032,1.45388,-1.64365,-1.15684,0.0393554,1,-0.082805,0,0.996566,0.240983,0.211979,20.6638,0.341245,0.0739765,-0.188784,-0.0151415,-0.248778,0.129149,-0.573625,-0.323959,-0.353429,0.404818,0.350361,0.0662568,0.592129,0.107762,0.119043,-0.0608298,0.123696,-0.0681117,-0.0146929,0.0663341,0.130437,-0.372743,1,-0.082805,-0.082805,1
112.412,0.980378,0.0663514,6,63,0,-68.6471,0.636071,0.484552,0.961938,0.568979,0.931435,-1.42998,-0.471736,0.300097,0.168849,0.145578,0.166819,-0.0226045,-0.355572,-1.13603,-0.203564,-0.886977,-1.25261,-0.722205,-0.589019,-0.0339988,1.51232,0.913495,-0.521277,-0.178149,0.272305,1.18731,0.817903,-0.186208,-0.131285,-0.641216,-0.533148,-0.00265102,-0.415856,0.700961,-0.694504,0.0593813,-0.913344,-1.7612,0.397527,-0.917123,-1.82178,-1.16418,-0.812051,-0.0716051,1.92452,0.958584,-0.772035,-0.0421259,0.64817,-0.233831,-1.28551,-2.39838,0.77989,-0.750457,-0.0944093,1.3841,-0.811885,-0.372098,-0.251988,0.0841597,-0.405069,-0.8891,0.367634,-1.96444,-0.904963,-0.764648,-0.462281,1.22829,-1.92897,0.978532,0.999593,-1.11249,0.116952,1,-0.00738225,0,0.999973,0.398513,0.148317,39.8698,-0.0931848,-0.955787,-0.299067,0.551584,-0.148286,0.0335388,-0.354318,-0.782854,-0.304722,0.48949,0.389958,-0.190401,0.118294,-0.0131804,-0.121928,-0.0369657,-0.0601691,0.0554983,-0.132067,-0.0677249,-0.287436,0.147181,1,-0.00738225,-0.00738225,1
115.091,0.998407,0.0659869,6,63,0,-67.0446,0.641223,0.539572,1.1155,1.23806,1.16316,-1.17551,-0.439251,0.135026,0.245764,0.146079,-0.0524881,0.0181899,-0.69867,-1.03055,0.140065,-0.908825,-1.25311,0.105527,-0.247232,0.0564689,1.08737,-0.0459141,-0.696871,-0.259286,0.410499,-0.5876,0.926762,1.9259,1.7215,-2.10843,-0.69965,-0.261767,0.68033,-0.626244,0.766825,-0.0131499,-0.00109802,-0.372133,-0.596467,-0.611906,0.0888075,-1.5402,0.0646492,-0.714744,0.436939,-0.711443,-0.184306,-0.318613,-0.160568,0.707993,0.0269367,0.125029,2.06464,-0.168326,-0.0796523,-0.50989,0.0697293,-0.547165,-0.887298,1.29304,-2.02485,-1.59884,-1.13399,-0.960349,-0.339874,-1.52265,0.406822,2.03514,-1.21342,0.947639,-0.839522,-1.30311,0.168026,1,0.427071,0,0.904218,0.290544,0.228522,22.0147,0.205703,0.0363265,-0.0489059,-0.148145,-0.158975,0.375685,-0.464532,-0.279023,-0.442396,0.591298,0.27533,0.0746628,0.438828,-0.0328867,-0.0353544,-0.236747,-0.292207,-0.390361,-0.163955,-0.0645402,-0.0521139,-0.0809887,1,0.427071,0.427071,1
127.638,0.996506,0.0667276,6,63,0,-80.8006,0.642367,0.625509,0.87378,0.610294,1.10424,-1.38878,-0.201704,0.509464,0.222821,0.109381,0.00250392,0.127386,-0.291175,-0.981325,-0.21673,-0.874296,-1.10908,-0.81066,-0.452503,0.049032,1.45826,0.792786,-0.271716,-0.176367,0.153754,1.78186,0.472961,0.492932,0.0273454,-0.54625,0.0817227,0.658339,-0.17825,0.68457,-1.01573,0.224333,-0.677679,-1.43593,-0.0416731,-0.931549,-1.7665,-1.38351,-0.431349,0.329997,2.58049,0.798997,-0.0991721,0.396636,0.145834,1.01893,-0.109637,-0.455209,2.10045,-0.358112,0.309923,1.70362,-0.144692,0.404769,1.01945,0.615242,0.712167,-0.587978,0.742359,-1.01975,0.652588,0.02739,-0.562191,1.525,0.0726836,1.39613,0.204842,-1.61664,-0.0127697,1,0.0319092,0,0.999491,0.48476,0.16439,37.3933,0.493936,-0.220667,-0.173598,0.825848,0.196216,0.298245,-0.285028,-0.494333,0.0132776,0.739261,0.676786,-0.0126691,0.342729,0.0490437,-0.0148373,0.169625,0.12024,0.11889,0.101875,-0.0922276,0.0199418,0.0409802,1,0.0319092,0.0319092,1
135.355,0.998686,0.0673565,6,63,0,-91.0005,0.597483,0.445068,1.09967,0.813649,1.34276,-1.15671,-0.475254,0.475006,0.167218,0.189018,0.0160519,0.0265228,-0.635133,-1.12682,-0.13073,-1.00543,-1.26747,-0.278504,-0.28372,0.0312254,1.25487,0.253458,-0.539497,-0.184712,0.398989,-0.390958,0.725077,0.455108,2.38691,-2.60302,0.411133,0.810028,0.665721,-0.289585,0.852559,-0.108564,-0.296173,-0.591166,-0.41896,-0.783052,-0.554803,-1.1735,-0.762919,-0.275438,1.87417,0.260694,-0.131415,0.627335,0.424541,0.83862,0.26445,-0.39052,2.46593,-0.188689,-0.0635553,0.0281044,-1.33756,0.255317,0.427602,1.06175,-0.972146,-0.515976,0.258842,-0.0456313,0.261708,-0.385719,2.07681,1.50324,-0.678828,1.42623,0.70329,-1.61023,0.0130142,1,0.390533,0,0.920589,0.497227,0.218684,28.6153,0.416985,-0.194177,-0.0938213,0.0139743,0.12695,0.527934,-0.256557,-0.0226891,-0.19179,0.747451,0.709162,0.124859,0.463083,-0.0289094,-0.266875,0.107889,-0.105033,0.00804344,0.0487894,0.385156,-0.00827875,0.26339,1,0.390533,0.390533,1
135.209,0.993289,0.0681265,6,63,0,-97.3453,0.630293,0.649885,1.07871,0.74646,1.44024,-1.20681,-0.258916,0.218523,0.22254,-0.0111694,-0.368993,0.16699,-0.669334,-0.757147,0.0945472,-0.888059,-1.19592,-0.490924,-0.161871,-0.100942,1.66125,0.708388,-0.406398,-0.349625,0.467565,0.928026,1.35174,0.886025,1.00557,-0.724051,-0.726931,0.552968,0.226076,0.339926,-1.22558,0.263194,-0.0736544,-1.11152,0.335523,-1.8026,-0.907446,-1.49226,0.531834,-0.33387,1.15765,0.399009,-0.0300479,-0.134619,0.365391,0.854598,-0.304681,-0.109144,3.39572,-0.261355,0.0524351,1.27503,1.40838,0.186356,0.355591,0.769198,-0.376563,-0.851076,0.613184,-1.34808,0.810187,-0.198119,-0.705384,1.40678,-0.856245,1.39408,0.404939,-1.50462,0.00983153,1,0.0358965,0,0.999356,0.584528,0.221089,39.1189,0.499537,-0.0637977,-0.15277,0.745291,0.108931,0.449618,-0.497478,-0.787991,-0.115806,0.822303,0.814877,-0.0605359,0.749408,0.00951117,0.321296,0.0800458,-0.0770959,0.128727,0.168309,-0.157425,-0.17802,0.100534,1,0.0358965,0.0358965,1
132.172,0.999677,0.0685616,6,63,0,-96.8425,0.659162,0.441376,0.874621,0.911345,0.944286,-1.17144,-0.451567,0.613801,0.0132131,0.352982,0.294011,-0.0122605,-0.524078,-1.34773,-0.198512,-0.930191,-1.28902,-0.143783,-0.603825,0.159766,1.17997,0.126984,-0.444616,-0.0763382,0.257841,0.37252,1.29441,1.00441,1.5301,-1.71078,-0.0732474,-0.240177,0.65654,-0.455401,1.10373,-1.39656,-0.637298,-0.631576,-0.515496,0.0261364,-1.64401,-1.32979,-0.804389,-0.0186489,1.71143,0.341766,-0.548597,0.341042,-0.15287,0.396892,0.167931,-0.612752,2.47859,-0.307482,0.233835,0.734032,-1.62339,0.0195763,0.0130033,0.232056,-0.628157,-1.06232,-0.38498,-1.10294,0.375484,-0.664282,-1.02808,0.929216,-0.652851,1.20382,0.87086,-1.23958,0.131361,1,-0.660679,0,0.750669,0.423686,0.276959,28.5829,0.168158,-0.259615,-0.130276,0.310999,0.00829421,0.098319,-0.45009,-0.467299,-0.281447,0.393696,0.510044,-0.03771,0.627432,0.104879,-0.471823,-0.000878637,-0.173058,0.114345,0.279881,-0.0921915,-0.305759,-0.0392213,1,-0.660679,-0.660679,1
135.013,0.998151,0.0694053,6,63,0,-100.859,0.636168,1.01984,1.49689,0.881224,1.49116,-1.29242,-0.260917,0.3236,0.209071,-0.0463734,-0.0202148,-0.0771394,-0.636847,-0.806136,0.0364904,-0.595598,-1.01642,-0.318547,-0.358926,-0.291689,1.3082,0.536402,-0.367072,-0.113133,0.31114,2.19237,1.34117,0.411062,0.218318,-1.00322,-0.501749,0.506251,-0.631127,0.624566,0.0905075,0.541908,-0.215049,-1.29463,0.35833,-1.36181,0.334064,-0.788554,0.762156,-0.533353,1.34048,0.259986,0.345571,0.537379,1.04772,0.566802,-0.315981,-0.462356,1.50354,0.0141546,-0.333539,0.622053,0.758631,0.156882,-0.227097,0.728471,0.0984885,-0.229108,-0.648443,-0.623078,-0.77882,-0.211155,0.373474,1.11471,-1.01643,0.948472,-0.0710179,-1.54233,0.231522,1,-0.549737,0,0.835338,0.747268,0.29714,37.0516,0.423553,-0.345504,0.0105773,0.46484,0.117233,0.544363,-0.171205,-0.465606,-0.157789,0.832987,0.708763,-0.171017,0.448724,-0.0851007,0.0866902,-0.0819948,-0.0945487,-0.123527,-0.0915339,0.127193,-0.434377,-0.172559,1,-0.549737,-0.549737,1
131.773,0.998829,0.0701587,6,63,0,-104.992,0.63372,0.282118,0.666667,0.83343,0.843743,-1.23536,-0.465494,0.346477,0.0857746,0.431958,0.132606,0.291012,-0.485837,-1.24997,-0.130056,-1.10649,-1.25609,-0.468502,-0.368074,0.209745,1.197,0.480468,-0.534311,-0.230163,0.387862,-0.459618,0.755015,1.36838,1.74775,-1.50904,-0.0660942,0.127518,0.641843,-0.371546,-0.00310338,-0.12725,-0.774769,-0.386032,-0.624144,-0.405062,-1.68028,-2.07473,-1.28513,-0.124541,1.78776,0.579352,-0.876042,0.142479,-0.327032,0.376042,-1.58113,-0.311494,2.65745,-0.0599103,0.535159,1.01742,-0.717427,-0.0263137,-0.364208,0.56962,-1.16517,-0.250973,1.50357,-0.622381,0.882503,-0.451839,-0.889655,0.857398,0.162291,0.897661,0.232288,-1.3422,0.193138,1,-0.755502,0,0.655146,0.644919,0.173778,30.8773,0.242516,-0.200888,-0.0386373,0.656152,-0.0169702,0.367359,-0.161857,-0.401385,-0.2914,0.552952,0.578918,-0.229382,0.343446,0.0687934,-0.215255,-0.0380103,-0.20744,0.204131,0.182185,-0.0419654,-0.0940907,-0.0914076,1,-0.755502,-0.755502,1
132.542,0.965868,0.0709626,6,63,0,-93.1437,0.633813,0.913873,1.43495,0.879517,1.26041,-1.13434,-0.405815,0.523967,0.340487,-0.124127,-0.118444,-0.118806,-0.677608,-0.848848,0.0506954,-0.806391,-1.38759,-0.251612,-0.506647,-0.166379,1.4365,0.469627,-0.350732,-0.217183,0.353251,1.89161,0.891071,0.273842,-0.155405,-0.650592,-1.23009,0.991474,-0.208543,0.76576,0.0464537,0.494377,-0.302364,-1.46748,0.12158,-1.6733,-0.900905,-0.504818,0.263007,-0.0445939,1.80768,0.119079,0.724406,0.389068,0.841469,0.872509,0.934923,-1.65403,0.351545,-0.425544,-0.178572,0.550782,0.703079,-0.227422,0.177722,0.684007,0.921505,-1.04757,-2.13081,-1.3363,-1.92146,-0.662605,0.0529334,1.17792,0.795983,1.01809,1.19612,-1.40103,0.0941596,1,-0.816762,0,0.576975,0.537972,0.698193,33.4011,0.469386,-0.889823,-0.228931,0.296306,-0.122347,0.367977,-0.563563,-0.718895,-0.356463,0.633688,0.547703,-0.12093,1.08484,0.170733,-0.0308589,0.201282,-0.0188409,-0.260993,-0.0120041,0.399179,-0.351063,-0.0987272,1,-0.816762,-0.816762,1
126.536,0.998132,0.0696358,6,63,0,-88.411,0.674215,0.484806,1.11657,0.845468,1.22597,-1.07425,-0.343806,0.591231,0.474954,0.319848,-0.155379,0.577649,-0.664083,-0.733092,0.00336165,-1.19528,-1.45363,-0.26258,-0.217868,0.184738,1.31186,0.387758,-0.325077,-0.3443,0.529349,0.96349,0.955239,0.424133,0.342037,-2.9978,0.275761,1.89688,0.411587,0.719526,0.779967,0.437209,-1.09209,-0.466774,0.490408,-2.34297,-0.689668,-0.795469,-0.0584208,-0.0663465,1.56912,0.273044,-0.754807,0.287787,0.822388,0.505856,-0.250565,-1.15942,1.92679,-0.854836,-0.687543,1.50787,1.18838,0.123684,-0.0503735,0.886195,-0.340669,-1.27654,-0.85726,-0.640089,-0.399876,-0.510628,-1.10455,1.55754,0.102172,1.09739,0.702682,-1.3749,0.0955203,1,-0.681696,0,0.731636,0.389094,0.199103,34.5221,0.196825,-0.451122,-0.332611,0.586702,0.0481246,0.344813,-0.496695,-0.249055,-0.198682,0.606028,0.426986,-0.105158,0.438042,0.0158699,-0.0315466,-0.0241252,-0.169907,0.0483845,0.0286274,-0.0915938,-0.196517,-0.0465853,1,-0.681696,-0.681696,1
116.961,0.98835,0.0703872,6,63,0,-77.2887,0.662323,0.47358,0.92551,1.11506,0.920003,-0.820869,-0.187105,0.834424,0.477262,0.484404,-0.0773659,0.39367,-0.83185,-0.771995,-0.0300396,-1.05429,-1.78039,-0.23124,-0.419292,-0.169434,1.38432,0.399212,-0.370157,-0.272644,0.612676,0.958326,-0.0141477,0.506825,-0.372266,-1.13561,0.611304,1.8796,0.716599,0.692486,-0.114463,1.17992,-0.609087,-0.342549,1.22319,-2.03489,-1.56481,-0.836453,-0.357832,0.20718,1.35699,0.161269,-0.242313,0.615517,-0.81004,0.83256,0.17932,-0.814023,2.23242,-0.0178345,-0.176382,0.905095,1.99423,-0.349152,-0.525601,0.655143,0.241013,-1.07308,-1.82747,-0.934773,-0.841433,-1.01662,-0.812075,0.965075,-0.0150965,1.02258,0.826463,-1.34073,0.145125,1,-0.587161,0,0.80947,0.519023,0.333023,38.8277,0.432117,-0.422497,-0.00925651,0.469765,-0.181218,0.340034,-0.556955,-0.485169,-0.527647,0.500896,0.530741,-0.114457,0.760969,-0.0440603,0.360608,-0.0734149,-0.0631348,-0.282806,-0.0440432,-0.0201259,-0.192778,0.0228386,1,-0.587161,-0.587161,1
131.873,0.970127,0.0705105,6,63,0,-79.805,0.620031,0.477672,1.21835,1.0598,0.979714,-1.13843,-0.6848,0.784363,-0.0620367,0.372828,-0.0558099,0.414589,-0.628682,-1.03338,0.184797,-0.843575,-1.35695,-0.197433,-0.471568,0.22592,1.23376,0.119594,-0.248488,-0.309043,0.216362,-0.00303033,1.23377,0.897156,0.609615,-0.497838,-0.023362,0.535307,-0.0278111,0.681847,-0.702332,0.491529,-0.854707,-0.718008,-0.289817,-1.8942,-1.85059,-1.29358,-0.778832,-0.922929,1.6436,-0.12439,0.500965,0.350477,0.288105,0.352192,-0.678859,-0.400766,2.31018,-0.436772,0.196944,1.31404,1.21996,0.12142,-0.159182,0.783852,-0.791358,-0.947092,-0.670926,-0.634607,-0.735792,-0.184512,-1.06048,1.20811,0.080216,1.22588,1.35321,-1.40705,0.193921,1,-0.833581,0,0.552398,0.528516,0.211752,32.9146,0.186139,-0.211811,-0.230841,0.694492,0.0641722,0.414278,-0.500553,-0.3354,-0.0975174,0.638505,0.647896,-0.141573,0.340965,0.100132,-0.089244,-0.0400518,-0.230926,0.0886943,0.0259494,-0.0914777,-0.203863,-0.0580963,1,-0.833581,-0.833581,1
125.116,0.952326,0.0694661,6,63,0,-79.1155,0.624057,0.806782,0.851992,0.535171,1.54934,-1.23515,-0.116893,0.312638,0.441033,-0.0301623,-0.214699,-0.131936,-0.559821,-0.918786,-0.127815,-1.0632,-1.28223,-0.477762,-0.169941,-0.599367,1.24226,0.470953,-0.377893,-0.180174,0.429088,1.69099,-0.0547045,0.0910408,2.05253,-0.732413,-0.904924,1.13393,0.237523,-0.504523,-0.0842682,-0.260534,-0.189114,-0.953648,-0.0301855,-0.899917,-0.473596,-1.43072,0.286566,0.00457092,1.65831,0.400848,-0.016938,-0.324601,0.299005,0.50209,-0.195414,-0.405234,1.48574,0.0461076,1.75256,-0.0539923,-1.53591,0.136849,-0.347975,0.761326,-1.25157,-1.15139,-0.261176,-1.33566,-0.751334,-0.792148,0.1244,1.64783,-1.19515,1.13158,-1.45036,-1.27579,0.15964,1,0.151256,0,0.988495,0.439728,0.162338,30.7702,0.220783,-0.178193,0.0202748,-0.0237419,0.0601764,0.334777,-0.506297,-0.587327,-0.34833,0.724596,0.49759,-0.0190295,0.228466,0.282366,-0.247794,-0.0524794,-0.182147,-0.0701829,-0.153363,0.000511721,-0.151325,-0.204954,1,0.151256,0.151256,1
