# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = mei_hr_model
# start_datetime = 2024-11-09 16:30:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpEx394J/standata-214b7c601103c8.json
# init = 0
# random
#   seed = 232
# output
#   file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/mei_hr-202411091730-4-2550f4.csv
#   diagnostic_file =  (Default)
#   refresh = 250
#   sig_figs = -1 (Default)
#   profile_file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/mei_hr-profile-202411091730-4-6fbed2.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --O1 --name=mei_hr_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,am.1,am.2,am.3,am.4,am.5,am.6,am.7,am.8,am.9,am.10,am.11,am.12,am.13,am.14,am.15,am.16,am.17,am.18,am.19,am.20,am.21,am.22,am.23,am.24,am_pred.1,am_pred.2,am_pred.3,am_pred.4,am_pred.5,am_pred.6,am_pred.7,am_pred.8,am_pred.9,am_pred.10,am_pred.11,am_pred.12,am_pred.13,am_pred.14,am_pred.15,am_pred.16,am_pred.17,am_pred.18,am_pred.19,am_pred.20,am_pred.21,am_pred.22,am_pred.23,am_pred.24,z_g.1.1,z_g.2.1,z_g.1.2,z_g.2.2,z_g.1.3,z_g.2.3,z_g.1.4,z_g.2.4,z_g.1.5,z_g.2.5,z_g.1.6,z_g.2.6,z_g.1.7,z_g.2.7,z_g.1.8,z_g.2.8,z_g.1.9,z_g.2.9,z_g.1.10,z_g.2.10,z_g.1.11,z_g.2.11,v_mu.1,v_mu.2,L_Rho_g.1.1,L_Rho_g.2.1,L_Rho_g.1.2,L_Rho_g.2.2,sigma_g.1,sigma_g.2,k,v.1.1,v.2.1,v.3.1,v.4.1,v.5.1,v.6.1,v.7.1,v.8.1,v.9.1,v.10.1,v.11.1,v.1.2,v.2.2,v.3.2,v.4.2,v.5.2,v.6.2,v.7.2,v.8.2,v.9.2,v.10.2,v.11.2,Rho_g.1.1,Rho_g.2.1,Rho_g.1.2,Rho_g.2.2
-179.18,0.957338,0.0537793,6,63,0,226.861,0.632898,0.587025,1.02465,0.962037,1.02972,-1.23033,-0.195226,0.0338191,0.247102,0.185969,0.157414,0.0563397,-0.512463,-1.14671,-0.112519,-0.777044,-0.973703,-0.155545,-0.244581,0.176635,1.41908,0.692636,-0.299053,-0.140169,0.465319,1.10217,0.726639,0.612627,0.433271,-0.528243,-0.911687,-1.17169,-0.728773,-0.391963,-0.79353,-1.11308,-0.456357,-0.792567,-0.359497,0.0524262,-0.644256,0.627744,0.275944,0.589498,0.405001,0.40196,0.271533,0.556818,1.28241,0.692717,-0.902907,-0.755605,-0.188479,-1.33086,1.4349,-0.444768,-0.916049,-0.194032,-1.87301,1.11141,0.650678,0.701606,0.82423,-0.149598,1.04431,-0.758907,1.26429,-0.276931,-1.42255,-0.628564,-0.485047,0.729619,-0.2341,1,-0.57851,0,0.815676,0.558654,0.214462,0.302157,0.386989,-0.422122,-0.74349,-0.248471,-0.108397,0.620896,0.391955,-0.0835736,-0.423967,-0.154709,-0.35115,-0.243891,0.0607756,0.416125,-0.105064,-0.303574,-0.0240672,0.0571366,0.201243,0.31532,-0.21449,-0.00686506,1,-0.57851,-0.57851,1
-170.935,0.999507,0.0508156,6,63,0,208.208,0.636833,0.727689,1.04839,0.52252,1.27358,-1.6061,-0.179176,0.0311508,0.114751,0.190152,-0.0570704,0.0512704,-0.514491,-1.00796,-0.242105,-0.592213,-1.22529,-0.199362,-0.4617,0.442285,1.14005,0.394034,-0.52584,-0.0843273,0.173043,0.589947,0.602867,0.270784,0.632844,-0.970216,-1.26056,-1.44249,-1.0081,-0.0194342,-0.706737,-0.704436,-0.590862,-0.836054,-0.180294,-0.294595,-0.785191,0.178317,0.130686,0.135618,0.248881,0.0199477,0.709238,0.593442,0.679696,0.883173,-0.730094,-0.739535,0.180113,-1.22234,0.188776,-0.899643,-0.934027,-0.321612,-0.868709,1.32695,-0.061122,0.194304,-0.738468,-0.394191,0.157651,-0.32388,1.79076,-1.11575,-0.345938,-0.998489,-0.664284,0.720988,-0.190499,1,0.0347563,0,0.999396,0.426361,0.524977,0.227753,0.37655,-0.315309,-0.521158,-0.383572,-0.137123,0.565759,0.0828437,-0.168067,-0.13809,-0.475711,-0.425716,-0.366936,0.0810043,0.0767398,-0.506461,-0.461645,-0.00785638,-0.383899,0.0755204,0.933629,-0.201858,-0.366742,1,0.0347563,0.0347563,1
-183.743,0.903068,0.0526855,6,63,0,208.336,0.654809,0.586142,1.3371,0.699035,1.27843,-1.28768,-0.202304,-0.0310971,0.260817,0.135116,-0.182871,0.0652906,-0.557092,-1.22216,-0.0634135,-0.979221,-1.31998,-0.224308,-0.228159,0.16295,1.05227,0.536718,-0.650664,-0.210786,0.286315,0.198371,1.03571,1.01934,0.265884,-1.58758,-1.05307,-2.1309,-0.746406,-0.884369,-0.679799,-0.541645,-0.804075,-0.786134,-0.885861,0.240208,-0.22405,0.225277,0.155373,0.718914,0.662237,0.395888,0.416107,0.370938,0.950652,0.613791,-0.324897,-0.697297,-0.555756,-1.38727,2.4388,-0.742991,0.498089,-0.241941,-0.332802,1.04054,-0.299492,0.346327,0.826423,-0.0106188,-0.0756556,-1.03955,1.81654,-0.72597,-0.383173,-1.04896,1.31609,0.848276,-0.22019,1,-0.0780889,0,0.996946,0.492356,0.218094,0.27784,0.302204,-0.343318,-0.683031,-0.365816,-0.119121,0.512314,0.170516,-0.00522823,-0.511827,-0.357436,-0.516459,-0.081095,-0.108961,0.553889,0.120952,-0.06824,-0.0828389,0.173789,-0.0162688,0.412672,-0.0709487,0.304018,1,-0.0780889,-0.0780889,1
-195.047,0.97673,0.0442682,6,63,0,222.951,0.630176,0.398919,0.890973,1.14315,1.37185,-1.37838,-0.622618,0.357011,0.0353364,0.0724417,0.181484,0.211382,-0.607244,-0.858358,0.0211508,-0.679729,-0.871333,-0.304845,-0.188466,-0.172061,1.16373,0.514424,-0.463313,-0.165411,0.727404,1.07958,0.0977067,0.869039,1.40547,-0.236749,-1.64872,-1.0863,-1.23427,0.425676,-0.315239,-0.823506,-0.25399,-0.859654,0.44987,-0.226895,-0.610206,-0.327629,0.0846518,-0.544984,0.205493,0.296859,0.140894,-0.012176,1.06168,1.38454,-0.724832,-0.612382,0.94439,-1.62458,-0.376471,-1.28506,-0.726849,-0.137596,-0.48279,1.76137,0.460447,0.142795,-1.38165,-0.328381,1.42434,-0.153924,2.09016,-0.640914,-0.371177,-0.84416,-0.513167,0.659422,-0.316598,1,0.015081,0,0.999886,0.325311,0.218237,0.276482,0.450407,-0.199215,-0.528495,-0.418046,-0.0447616,0.572993,0.046453,-0.106826,-0.0500731,-0.208496,-0.274615,-0.15361,0.204062,-0.0874973,-0.162836,-0.105803,0.106272,-0.301022,0.309727,0.45559,-0.0831047,-0.114757,1,0.015081,0.015081,1
-195.87,0.992298,0.0437014,7,127,0,232.088,0.689264,0.800212,1.29149,0.506915,1.1049,-1.01821,-0.178471,0.050986,0.110517,0.191995,-0.245539,-0.121458,-0.389841,-1.02172,-0.318845,-0.895983,-1.42093,-0.0888355,-0.388845,0.275243,1.38956,0.481979,-0.362843,-0.189102,0.105449,0.38826,1.43927,1.13097,0.306773,-1.65062,-0.758268,-1.88534,-0.548779,-0.585666,-0.512933,-0.0190785,-0.555841,-0.174687,-0.291295,-0.120707,-0.100534,1.14968,0.448324,1.27336,1.01374,1.0369,0.978226,1.67625,1.23065,1.36654,-0.642908,-0.173274,-0.0575117,-1.6956,0.079438,-0.546695,0.098134,-0.00453971,-1.3662,1.99107,0.431845,0.559984,-0.219524,0.705148,-0.382952,-1.54532,1.81485,-0.417595,-1.38748,-1.37931,-0.0498226,0.710315,-0.140819,1,-0.375157,0,0.926961,0.341142,0.27474,0.272311,0.466185,-0.0591112,-0.578441,-0.186501,-0.00154869,0.679238,0.191034,0.240556,-0.527173,-0.142459,-0.470541,-0.304582,0.00321281,0.194997,0.0813403,-0.347466,-0.0952414,-0.113625,-0.170207,0.621471,-0.310312,0.129478,1,-0.375157,-0.375157,1
-191.186,0.996481,0.0446132,7,127,0,234.665,0.646919,0.458319,1.03315,0.950315,1.31068,-0.789513,-0.52031,-0.0327784,-0.0778649,0.172866,-0.183313,0.00372472,-0.459012,-1.1204,-0.344015,-0.900653,-1.051,-0.200354,-0.161584,0.0578386,1.01026,0.774645,-0.415317,-0.228952,0.311868,0.654967,1.0668,1.77255,0.600464,-0.197315,-0.652241,-0.889628,-0.810348,0.0389419,0.0875695,-0.404521,0.0904745,-0.746227,-0.135341,0.646803,-0.148505,-0.0652179,0.995651,0.147924,0.976458,1.59679,0.88112,0.282246,1.2237,1.26254,-1.18774,-0.08166,-1.61148,-2.05899,0.044501,-0.999676,-0.915703,0.874767,-0.916056,1.50768,0.0239438,0.935855,-0.769844,-0.157437,-0.396423,-0.518639,0.975265,-0.450229,-1.36855,-0.614354,-0.0733833,0.723123,-0.142938,1,-0.0826652,0,0.996577,0.39105,0.296523,0.303384,0.493717,-0.0319332,-0.80517,-0.390924,0.342078,0.589578,0.365967,-0.0615657,-0.202814,-0.176062,-0.240243,-0.381935,-0.474205,0.0636208,-0.246094,-0.292145,-0.0298809,-0.250435,-0.113287,0.300912,-0.393383,-0.00662623,1,-0.0826652,-0.0826652,1
-191.216,0.968872,0.0459392,7,127,0,233.102,0.682577,0.830365,1.18819,0.832531,0.983633,-1.59846,-0.118495,0.508849,0.331254,0.174026,-0.0704749,0.169566,-0.75993,-0.773713,0.179471,-0.677765,-1.26344,-0.220445,-0.556269,0.0857592,1.52811,0.370599,-0.15171,-0.0795126,0.592487,1.0316,1.46549,0.6943,1.03413,-1.55112,-1.69448,-1.94219,-0.388311,0.15122,-0.856959,-0.523487,-0.479942,-0.415934,-0.0369045,-0.104887,-0.258067,1.58451,-0.150833,0.306701,0.855065,0.275051,1.24976,1.57278,1.67984,0.618194,-1.36682,-0.725229,-1.53762,-1.34558,1.35325,-0.896244,-0.399013,-0.189949,-1.12617,0.727701,0.880123,0.203861,-0.0751616,-0.29092,-1.17679,-0.770573,1.45983,-0.908918,-1.50337,-0.905121,-0.503724,0.887331,-0.0120023,1,0.00371489,0,0.999993,0.536344,0.190151,0.269566,0.331565,-0.388973,-0.721692,-0.480695,-0.101878,0.390298,0.10934,-0.156033,-0.413292,-0.487493,-0.485456,-0.259465,-0.292891,0.25637,-0.0765054,-0.214275,0.167869,-0.014148,-0.223972,0.277043,-0.286508,-0.0964224,1,0.00371489,0.00371489,1
-196.127,0.990755,0.0445899,7,127,0,228.271,0.629185,0.323185,0.997607,1.21212,1.33864,-0.847872,-0.593035,0.0321084,-0.154543,0.0145556,0.1055,-0.142757,-0.433498,-1.19278,-0.356921,-0.719073,-1.15618,-0.283758,-0.316003,-0.146066,1.02109,0.562204,-0.629783,-0.347328,0.0952988,0.531465,0.646919,1.08175,0.531294,-0.471747,-1.30362,-1.38462,-0.188224,0.0359006,-0.727949,-0.684716,-0.360135,-0.869702,0.168984,0.284411,-0.026599,-0.267418,0.343712,0.816325,-0.131884,0.705727,0.657802,-0.0121828,0.329823,1.279,-0.466257,-0.840021,1.96538,-1.83471,0.0866277,-0.306234,-0.11028,0.531599,-0.971826,2.10613,1.42012,0.970384,0.307731,-0.241168,0.260154,0.268963,1.38869,-0.359038,-0.715343,-1.27715,1.67315,0.576773,-0.265911,1,-0.335055,0,0.942198,0.341912,0.291485,0.356602,0.437305,-0.287214,-0.627309,-0.104705,0.18176,0.72011,0.331786,-0.0824582,0.0919617,-0.12276,-0.436673,-0.252963,0.621805,0.202976,-0.000379118,-0.318817,0.184326,-0.0102571,0.0950011,0.355118,-0.161395,0.584239,1,-0.335055,-0.335055,1
-197.392,0.996359,0.0453414,6,127,0,235.517,0.646631,0.430695,1.0372,0.836784,1.15373,-0.828212,-0.424843,-0.140934,0.312569,0.484674,0.161437,-0.266091,-0.680519,-0.963203,-0.113525,-0.768613,-0.993786,-0.218774,-0.799112,-0.0692877,1.17524,0.538078,-0.442204,-0.381485,-0.0530796,0.908854,0.313762,1.35033,1.25394,-0.56554,-1.13529,-1.77178,-0.159343,0.04799,-0.307586,-0.858827,-0.194871,-0.773588,-0.029812,-0.733709,-0.608219,-0.292698,0.0956235,0.621084,0.395537,1.10394,0.0835408,0.824771,0.804572,1.25486,0.012568,-1.14094,0.937153,-1.52557,1.28904,-0.655355,-0.507312,-0.0713268,-0.57068,1.81323,1.24289,0.550547,-0.113237,0.557981,-0.123575,-0.629224,1.26181,-0.480112,0.228652,-0.477161,1.18433,0.613863,-0.348838,1,-0.565879,0,0.824489,0.430081,0.148219,0.295819,0.53969,-0.490696,-0.656117,-0.281856,-0.0306763,0.779834,0.23678,0.239977,-0.270617,-0.206487,-0.205218,-0.103714,0.21022,0.285483,-0.00702882,-0.0637575,-0.000195719,-0.0600148,-0.0619016,0.206975,0.0682114,0.184752,1,-0.565879,-0.565879,1
-188.006,0.995982,0.0466404,7,127,0,231.775,0.690473,0.740325,1.18357,0.626179,1.06008,-1.45954,-0.522955,0.305363,-0.0650896,-0.182925,-0.145841,0.320691,-0.464464,-1.13677,-0.0812675,-0.730369,-1.60659,-0.32028,-0.00466246,0.0696807,1.32581,0.368462,-0.315984,-0.515181,0.807201,0.0367935,1.18665,0.695678,0.778134,-1.79284,-1.62116,-1.65008,-1.44238,-0.49945,-0.643828,-0.322853,-0.802078,-0.92899,-0.141331,-0.207242,-0.115977,0.468947,0.241691,-0.192581,0.46777,-0.234593,0.268059,0.631193,1.32263,1.0202,-1.02713,-0.196255,-2.65103,-1.37537,1.04785,-0.507212,-0.157446,0.474844,-1.54452,1.59377,-0.814452,0.802415,-0.935429,0.269275,-0.341249,-0.201819,2.02049,-0.00507655,-0.70204,-0.468981,0.194588,0.445531,-0.120049,1,0.203279,0,0.979121,0.552994,0.30285,0.217897,0.564166,-0.108528,-0.760569,-0.280485,0.262586,0.881347,0.443731,0.148907,-0.111604,-0.0028073,-0.259343,-0.241767,-0.798185,0.226043,-0.0779126,-0.428761,-0.14339,-0.227981,-0.0846122,0.586705,-0.208487,0.0288288,1,0.203279,0.203279,1
-197.788,0.931449,0.0479208,7,127,0,234.831,0.656966,0.567386,1.05881,1.06182,1.24887,-0.992692,-0.352339,0.143126,0.212827,0.420883,0.0147266,-0.323842,-0.652598,-0.890049,0.0736935,-0.776861,-0.858661,-0.0757512,-0.740417,-0.0842619,1.15214,0.447746,-0.431553,0.0938629,0.0986924,1.60854,0.0448044,1.08602,0.587412,-0.264267,-0.962424,-1.37278,-0.519697,0.105912,-0.364671,-0.569441,0.144658,-0.879834,-0.435458,-1.05534,-1.13915,0.429312,0.197943,0.231869,1.6108,1.29193,0.541923,0.30645,0.70056,0.971971,-0.580505,-0.0215361,1.20693,-0.928935,-0.0331086,-0.752055,0.227438,0.491026,-0.447887,1.67938,1.59657,0.954415,0.868884,0.63848,0.012427,0.229363,1.25831,0.0238475,0.160673,-0.100374,0.200055,0.381116,-0.143728,1,-0.517136,0,0.855904,0.601354,0.24614,0.29593,0.584499,-0.0129508,-0.558619,-0.452252,0.295281,1.0099,0.573942,0.383953,0.137929,0.0143408,-0.0603601,-0.246017,0.257009,0.111267,0.143642,-0.156859,0.122587,0.0615644,-0.0786527,0.235895,0.0308138,0.0549225,1,-0.517136,-0.517136,1
-200.34,0.996591,0.0430349,7,127,0,232.563,0.636792,0.82506,1.09313,0.741515,1.06547,-1.10984,-0.434339,0.245023,0.00784067,-0.0980993,-0.0961163,0.0445147,-0.315585,-1.08092,0.125346,-0.855149,-1.65531,-0.291319,-0.0380709,-0.0510518,1.25512,0.219725,-0.36235,-0.380061,0.508763,0.742575,2.15903,1.70638,1.11258,-1.35867,-1.40187,-2.09653,-0.649211,0.292831,-0.643168,-0.911886,-0.992772,-1.02156,0.289555,0.566424,-0.515005,1.10339,0.83472,-1.03372,0.331529,1.05267,0.605231,1.43093,1.00167,1.03951,0.46933,0.518609,-0.587104,-0.372299,0.438508,0.324606,0.120417,0.708724,-0.511547,1.63852,1.47315,0.700836,-0.309795,0.297759,0.876011,-0.0722551,1.77606,0.0429259,0.0911771,0.274199,-0.665029,0.355854,-0.157876,1,-0.604077,0,0.796926,0.65905,0.236524,0.38579,0.685088,0.341789,-0.245364,0.213931,0.467085,1.07987,0.461886,0.196238,-0.0476197,0.0282903,0.180711,-0.0600587,-0.184762,0.135849,-0.0236816,-0.197684,0.0435675,-0.158528,0.122578,0.345096,0.011053,-0.16453,1,-0.604077,-0.604077,1
-197.348,0.993235,0.0442722,7,127,0,240.691,0.63603,0.729807,1.01447,0.653067,1.03173,-0.912091,-0.623797,0.203677,-0.041279,0.17983,-0.189672,0.152058,-0.581748,-1.12501,0.155241,-0.693331,-1.45488,-0.251719,-0.100359,0.287025,1.22266,0.228106,-0.330558,-0.159173,0.330471,1.16338,0.974311,1.04139,1.11413,-1.12389,-1.76574,-1.69355,-0.369605,-0.505729,-0.999148,-0.799663,-1.10792,-0.389798,0.162293,1.29223,-0.458801,1.54,0.821826,-1.03999,0.700608,0.84319,0.533627,1.05734,0.957425,1.37886,-0.0847568,0.269195,-0.335457,-0.722622,-0.423645,-0.118037,0.791606,0.419923,-0.618342,1.26419,1.06246,0.7695,-0.0632035,0.162277,1.06023,-0.152045,1.03742,0.0780211,-0.277821,-0.378773,-0.409295,0.444819,-0.167728,1,-0.334683,0,0.942331,0.583309,0.285277,0.316554,0.804301,0.157023,-0.421512,-0.0688521,0.244945,0.737415,0.448856,0.0946578,-0.088689,0.0455104,-0.220942,-0.154434,-0.115881,-0.0448924,0.224073,-0.206319,0.164915,-0.0904604,0.269523,0.293401,-0.0821345,-0.0738646,1,-0.334683,-0.334683,1
-195.607,0.999325,0.045215,6,127,0,229.752,0.632558,0.903563,1.21769,0.661223,1.06796,-0.912552,-0.602222,0.233967,-0.0907069,0.144628,-0.346138,0.0259663,-0.47333,-1.26627,0.0770888,-0.543903,-1.421,-0.236705,-0.226718,-0.0351347,1.31755,0.379655,-0.252802,-0.155213,0.495923,1.49525,0.706976,0.932971,1.42186,-0.821609,-2.14388,-2.5186,-0.423573,-0.58441,-0.81334,-1.14434,-1.42455,-0.964719,0.224751,0.594475,-0.20843,1.28958,0.780682,-1.1473,1.19179,0.666558,0.815436,0.682253,0.804166,0.884908,0.0277397,0.376848,-0.829206,-0.894215,0.75505,-0.212374,0.198079,0.65542,-0.415708,1.32172,0.844997,0.830447,0.51337,0.329894,0.712079,-0.120125,1.27898,0.158538,0.100945,-0.0725182,0.699183,0.323462,-0.151707,1,-0.440631,0,0.897688,0.733817,0.525596,0.321147,0.64936,0.276537,-0.65619,-0.155844,0.480959,0.969897,0.609396,0.242082,-0.08815,0.116338,-0.0532151,-0.191851,-0.478513,0.563344,0.142643,-0.347932,0.0925868,0.0498924,0.259573,0.631269,0.0109114,0.346684,1,-0.440631,-0.440631,1
-205.319,0.999854,0.0467441,7,127,0,238.731,0.644221,0.224119,1.0609,0.635294,1.12593,-1.51613,-0.232127,0.628217,0.119319,-0.0506353,0.381157,-0.134228,-0.721555,-0.878845,-0.164594,-0.906483,-1.42015,-0.148654,-0.506453,0.0566124,1.13721,0.523267,-0.384565,-0.16758,0.321734,0.0186243,1.32377,1.31465,2.06529,-1.67444,-0.826944,-1.55262,-1.58213,0.233382,-0.501335,0.0950677,0.0241502,-0.492661,-0.0974131,-1.2294,-0.750572,-1.05623,-0.818632,0.993623,0.229994,-0.121445,0.812977,0.923533,1.4634,0.988122,-2.13833,-0.278143,0.173469,-1.70318,0.26734,-0.79878,-0.420999,0.395148,-0.183238,1.45638,0.187018,0.776686,-0.832109,0.0143561,-0.858615,-0.433763,1.12084,-0.478546,-0.962568,-0.951576,-0.137931,0.650055,-0.0779652,1,0.437821,0,0.899062,0.410259,0.166752,0.383152,0.405385,-0.114111,-0.698746,-0.327706,0.162113,0.597492,0.318642,0.0058897,-0.177955,-0.196328,-0.390392,-0.248439,0.00569999,-0.0842656,-0.121433,0.00137771,0.134365,-0.0680463,-0.127676,0.136369,-0.179246,-0.090151,1,0.437821,0.437821,1
-201.339,0.998697,0.0483574,7,127,0,246.613,0.679852,0.934731,1.07471,0.824454,1.10063,-0.777896,-0.515042,0.0857757,-0.200381,0.137534,-0.253836,0.194063,-0.501642,-1.22915,0.0459159,-0.866752,-0.88276,-0.333821,-0.318534,-0.0116995,1.38714,0.32887,-0.419321,-0.152252,0.219997,1.39816,0.25143,1.14384,1.47305,-0.927351,-2.04727,-1.53015,-0.270056,-0.389409,-0.172962,-0.952959,-0.939206,-1.51196,-0.234061,1.28696,-0.332792,1.07271,1.6787,-0.753359,1.50049,0.783,0.38041,0.219691,1.14343,0.679423,-0.76015,0.157058,-0.725344,-0.858234,0.698323,-0.489022,-0.256683,0.115397,-1.78766,0.927259,1.3468,0.180023,-0.0325063,0.0803093,-0.238702,-0.167192,0.699266,-0.207056,0.277274,-0.653881,0.956919,0.637447,-0.0963547,1,-0.6644,0,0.747377,0.794163,0.262513,0.370209,0.539572,0.12473,-0.681578,-0.388364,0.091644,0.736395,0.142967,0.0637787,-0.132778,-0.164436,-0.519288,-0.267639,-0.169703,0.286696,0.034932,-0.370859,0.10251,-0.037776,-0.0608394,0.166354,0.0905133,0.30179,1,-0.6644,-0.6644,1
-203.889,0.954789,0.049889,6,127,0,236.338,0.685378,0.91171,1.00369,0.99035,1.14936,-0.678887,-0.511637,0.079703,0.0126571,0.0948049,-0.335408,0.19792,-0.372086,-1.36798,0.0198116,-0.777524,-0.981568,-0.142846,-0.250521,0.0101101,1.38592,0.258252,-0.500978,-0.178544,0.211425,1.53673,0.160701,0.863632,1.55541,-0.726707,-2.32939,-1.31982,-0.280704,-0.282074,-0.200561,-0.904296,-1.27425,-1.43163,-0.516585,1.01694,-0.332437,1.24577,1.22697,-0.902221,1.63823,0.909162,0.487762,0.122392,1.13351,0.759914,-0.564622,-0.235653,-0.85363,-0.76562,0.304004,-0.835926,-0.49095,0.374999,-1.33912,1.23595,1.46105,0.422416,-0.111926,0.294537,-0.190247,-0.321211,0.966003,-0.153947,0.554238,-0.755276,1.03285,0.683877,-0.175638,1,-0.644945,0,0.764229,0.630255,0.1307,0.297763,0.478939,-0.148522,-0.482535,-0.526847,0.236345,0.778962,0.26623,0.185633,-0.202445,-0.0970261,-0.476016,-0.120454,-0.0654004,0.0949028,0.0214255,-0.165368,0.0417534,-0.046787,-0.0438306,0.123565,0.0683368,0.166832,1,-0.644945,-0.644945,1
-210.16,0.99931,0.0470888,7,127,0,248.17,0.640109,0.134132,1.17874,0.991979,1.59578,-0.853824,-0.450857,0.110586,-0.145129,0.105555,-0.374811,0.203809,-0.326743,-0.954187,0.191174,-0.955778,-1.25175,-0.0886964,-0.541149,0.118935,1.37019,0.448695,-0.835166,-0.0319636,0.154287,0.424012,0.593665,0.838379,1.97956,-1.31866,-2.10791,-1.11779,-1.46831,-0.0441403,-0.680369,0.371804,-0.270046,-0.471336,-0.847685,0.365752,-1.50162,0.373502,-0.114706,-0.335629,1.42466,0.129455,-0.320065,1.04315,0.567913,0.841107,-1.67417,-0.388317,1.61663,-1.17586,-0.822306,-0.768022,-1.92709,-0.0859492,-0.290419,1.09431,-1.65823,0.47287,-0.80238,-0.141253,-0.736459,-0.415819,0.339629,-0.284117,0.574649,-0.397688,0.669318,0.679216,-0.211595,1,-0.10407,0,0.99457,0.553672,0.0133177,0.426775,0.465697,-0.215,-0.651043,-0.425232,-0.0475877,0.605892,0.261815,-0.0782079,-0.230227,-0.157308,-0.220189,-0.0233408,0.021951,-0.00926203,-0.0244605,-0.00372758,-0.0234805,-0.0112832,-0.0095589,0.00507483,0.00800521,0.00941654,1,-0.10407,-0.10407,1
-193.287,0.994455,0.0486253,7,127,0,244.574,0.67497,0.96435,1.01449,0.790773,0.958259,-1.56643,-0.556002,0.400332,0.26527,0.170605,0.222477,-0.0468431,-0.804896,-1.31049,-0.426091,-0.668189,-1.36715,-0.294278,-0.300601,-0.120488,1.17199,0.426432,-0.0998475,-0.322997,0.59684,0.551678,1.00784,1.64132,0.452002,-0.829306,-0.957222,-1.44175,-0.72371,-0.656258,-0.88071,-0.632989,-0.841824,-1.89754,-0.00544578,-1.19832,-1.2061,-0.00789647,-0.647591,0.398289,0.346322,0.0580901,0.317853,0.190579,1.1241,0.980718,-0.501642,-0.0291176,-1.09772,-0.690603,0.632222,-0.976804,1.44861,0.287194,-0.756935,1.44018,0.72966,0.747465,0.60869,0.0441125,-0.0592505,0.230391,1.54566,-0.482696,-0.813036,-0.0329464,-0.474411,0.501585,-0.133652,1,-0.0326898,0,0.999466,0.623334,0.239749,0.398365,0.611315,-0.01815,-0.430477,-0.608876,0.179018,0.897711,0.465921,0.0274969,0.14361,-0.300881,-0.0205366,-0.12789,-0.262807,0.156906,0.354771,-0.183628,0.163554,0.139997,-0.0145434,0.368567,-0.191037,-0.11342,1,-0.0326898,-0.0326898,1
-192.068,0.976647,0.0497087,7,127,0,240.03,0.626965,0.432458,1.25649,0.984841,0.957831,-1.21246,-0.121479,-0.0581574,-0.132099,0.135197,-0.222792,-0.0398788,-0.464761,-1.03757,-0.0139925,-1.02474,-1.21075,-0.0308762,-0.511411,-0.130449,1.42087,0.35022,-0.678219,-0.177663,0.336584,0.881356,0.918789,0.351551,0.694469,-1.16956,-0.212792,-1.93512,-1.28079,-0.106334,-0.31901,-0.78944,-0.924332,0.195816,-1.10616,0.576494,-0.481647,0.371376,0.691274,-0.321935,1.02231,0.725737,0.814235,0.31963,1.10966,0.672626,-1.22193,-0.743089,0.549004,-0.826985,2.113,-0.19341,-1.2022,0.315794,-0.449465,1.09987,0.204148,0.559512,0.00911133,0.150052,-0.0279626,-0.447302,1.01088,-0.223808,0.0727696,-0.562858,1.61855,0.611021,-0.199781,1,-0.0203606,0,0.999793,0.671181,0.210285,0.262589,0.451453,-0.498747,-0.555057,-0.129813,0.211955,0.73821,0.375534,0.100712,-0.300221,-0.150216,-0.37778,-0.25978,0.118605,0.447781,-0.251924,-0.0958484,0.0382113,-0.000479986,-0.00652137,0.214445,0.0162574,0.342696,1,-0.0203606,-0.0203606,1
